cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.8786124922938058,0.0010752038557685,0.01
10,Li7,"(n,Xt)",0.0947631518876242,0.0001983081829717,0.01
6,Li6,"(n,Xt)",0.0369800102586999,9.265664334523692e-05,0.01
6,Li7,"(n,Xt)",0.0224681528408608,3.664252297766784e-05,0.01
20,Li6,"(n,Xt)",0.9751325250162802,0.0010236343016678,7.5
20,Li7,"(n,Xt)",0.0882641847683202,0.0001836325690946,7.5
17,Li6,"(n,Xt)",0.0920893654703619,0.0002191926033288,7.5
17,Li7,"(n,Xt)",0.0210410091612575,3.3299559104381025e-05,7.5
30,Li6,"(n,Xt)",0.9889082032235944,0.0014619244171388,15.0
30,Li7,"(n,Xt)",0.0817844406222323,0.0001627542012645,15.0
27,Li6,"(n,Xt)",0.1180432476200156,0.0001802652851512,15.0
27,Li7,"(n,Xt)",0.019609693936725,3.1260132420172133e-05,15.0
37,Li7,"(n,Xt)",0.0176974573586308,2.4961772848138676e-05,25.0
37,Li6,"(n,Xt)",0.1411504859272156,0.000194167732427,25.0
40,Li7,"(n,Xt)",0.0732684640633846,0.0001554477577875,25.0
40,Li6,"(n,Xt)",0.9917235400734652,0.0010969998822894,25.0
50,Li6,"(n,Xt)",0.9829492732351092,0.0010995625441803,50.0
50,Li7,"(n,Xt)",0.0524928059093225,0.0001144741290838,50.0
47,Li6,"(n,Xt)",0.1795643606657475,0.0003035834445192,50.0
47,Li7,"(n,Xt)",0.012902457618251,1.751230255324869e-05,50.0
60,Li6,"(n,Xt)",0.9733878711621766,0.0012421733835502,75.0
60,Li7,"(n,Xt)",0.0323224808948861,7.064400894423706e-05,75.0
57,Li6,"(n,Xt)",0.2057805350760711,0.0003985061503309,75.0
57,Li7,"(n,Xt)",0.008078836994414,1.0590288035566964e-05,75.0
70,Li6,"(n,Xt)",0.9624960259812282,0.0012020772134727,99.99
70,Li7,"(n,Xt)",0.0127106855551341,2.6229691893981008e-05,99.99
67,Li6,"(n,Xt)",0.2252600934435995,0.0001674414041561,99.99
67,Li7,"(n,Xt)",0.0032330879248837,4.502551063749608e-06,99.99
