enrichment,mean,std. dev.
0.01,0.43093724106729464,0.0005097365367146884
7.5,1.1769719735609092,0.0005960472158863795
15.0,1.2097744713312506,0.0012583462558661911
25.0,1.223602974571862,0.0012885406747441264
50.0,1.2208846868537517,0.0013208267907109496
75.0,1.2061832163549633,0.001141383715278919
99.99,1.1891112150304906,0.0010328061179698024
