cell,nuclide,score,mean,std. dev.
20,Li6,"(n,Xt)",0.9915729060992129,0.0012842450576090595
20,Li7,"(n,Xt)",0.08407122141265547,0.00020558837098577081
17,Li6,"(n,Xt)",0.08991549988348448,0.00020512992841844962
17,Li7,"(n,Xt)",0.0194914885942356,2.5153928097287094e-05
