cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.31669045111321004,0.0006574327051236778
10,Li7,"(n,Xt)",0.09239912031019067,0.00021493362874353163
6,Li6,"(n,Xt)",0.0008385784081064209,2.479473425322875e-06
6,Li7,"(n,Xt)",0.020744598148788748,3.4242014056558924e-05
