cell,nuclide,score,mean,std. dev.
60,Li6,"(n,Xt)",1.2504377646488802,0.001286963163161463
60,Li7,"(n,Xt)",0.007488810658491903,1.429368304329258e-05
57,Li6,"(n,Xt)",0.20109474636803776,0.0003944025848715311
57,Li7,"(n,Xt)",0.0027159381024428053,3.3087376139779746e-06
