wppm,mean,std. dev.
0.0,1.239200935165496,0.0014027340086658676
50.0,1.2393288558899027,0.0009955680385852882
100.0,1.2417113801986082,0.0009936972077650551
150.0,1.2454263492457958,0.0013070602681294504
200.0,1.249162922697509,0.0016804557819643517
250.0,1.2528502031146378,0.0019245085262869735
300.0,1.2561965201787886,0.0007459150216478402
350.0,1.2577266544964671,0.0008674726913607053
400.0,1.2619080949672126,0.0009833284648781988
450.0,1.268575191796863,0.0015387615502324458
500.0,1.272564550019876,0.0017642695175010279
550.0,1.2756172861057862,0.0010744730993162458
600.0,1.2801920987087625,0.001511117861553093
650.0,1.2859086377322966,0.0015058975178168389
700.0,1.290112834527119,0.0013568605468098182
750.0,1.2952811844558418,0.0013975286108145956
800.0,1.2958374986131882,0.0015353341776431235
850.0,1.2924698576375928,0.0011745125927129021
900.0,1.2672403315480445,0.0013360080816671677
