wppm,mean,std. dev.
0.0,1.2402419622969605,0.0014899654543653103
50.0,1.2424947807182944,0.0011370192434365892
100.0,1.2436178440463201,0.001042654920708042
150.0,1.2466015351141584,0.0013522590344103441
200.0,1.2507525450751318,0.001680552230802337
250.0,1.253024771655599,0.0016746359470037884
300.0,1.2563817089997988,0.001114056508341356
350.0,1.2592915011342787,0.0009505913124286599
400.0,1.263482548008157,0.000781076413076379
450.0,1.268474191141106,0.0012931518804440512
500.0,1.2718118895044808,0.001504376909375931
550.0,1.2762598097295044,0.0015053184005116562
600.0,1.2815401522741479,0.0008991696233528973
650.0,1.2871087482999852,0.0012726298498689902
700.0,1.291004847558732,0.0016787168924704405
750.0,1.2950621049497817,0.0009354309566226407
800.0,1.2960184592157604,0.0010512081282039963
850.0,1.2919543959969673,0.001440120173350519
900.0,1.2688300288676742,0.0013176290784413637
