wppm,mean,std. dev.
0.0,1.2473042570978126,0.0014453796715769881
50.0,1.2498432034486036,0.0012709006003416721
100.0,1.2524364003880943,0.0011825972835561606
150.0,1.2539128562389619,0.0010927145040326928
200.0,1.254637163258005,0.0012940281673842688
250.0,1.260098112175832,0.0014380325922083966
300.0,1.261602083863613,0.0014355502197237959
350.0,1.2652177838983938,0.0008961849269233319
400.0,1.2709120064619974,0.0011039155788421108
450.0,1.2721950551778638,0.0014011432632435746
500.0,1.2757137964513583,0.0012343253103420967
550.0,1.2801413925420604,0.0011948224245067226
600.0,1.2832457654636293,0.0012178987263628583
650.0,1.286840347126629,0.0013370608307867744
700.0,1.2896775974992873,0.0010414665142218097
750.0,1.2939778216952706,0.0014265352983139315
800.0,1.2927433045631525,0.001119446166439224
850.0,1.2853180319025168,0.0008851851551535643
900.0,1.2585387759634084,0.0008760094530958551
