gap_10_pp.csv,gap_15_pp.csv,gap_20_pp.csv,gap_30_pp.csv,gap_40_pp.csv,gap_50_pp.csv,gap_5_pp.csv,gap_60_pp.csv,gap_70_pp.csv,gap_80_pp.csv,gap_90_pp.csv
0.0014453796715769,0.0010170107601924,0.0009979992959003,0.0016365884858217,0.0019414513724253,0.0014899654543653,0.0011469993346173,0.0012955484401808,0.0011006503616031,0.0014027340086658,0.0011697712661324
0.0012709006003416,0.0012619456613623,0.0010127045010985,0.0015137473341689,0.0015813079663018,0.0011370192434365,0.0009456445142299,0.0009821049264596,0.0013652617517074,0.0009955680385852,0.0010785886409192
0.0011825972835561,0.0009886236208103,0.0011291006832384,0.001355981133646,0.0012556360876357,0.001042654920708,0.0009275330909239,0.0009738652563111,0.001054409448773,0.000993697207765,0.0012815063700711
0.0010927145040326,0.0011995853114297,0.0011818019654318,0.0016413539711668,0.0013883754336401,0.0013522590344103,0.0008699032361686,0.0009911364240835,0.0011030636804178,0.0013070602681294,0.0014101832983281
0.0012940281673842,0.0013071839989347,0.0010032630905159,0.0014903718712676,0.0014100818414832,0.0016805522308023,0.0009143946808613,0.0018559315144395,0.0019230298069951,0.0016804557819643,0.0016176174332281
0.0014380325922083,0.0012654431743373,0.0014201615367962,0.0015657438219235,0.0016998259812395,0.0016746359470037,0.0011608484028871,0.0017982372710294,0.0014982277455622,0.0019245085262869,0.001644860157878
0.0014355502197237,0.0012773599553491,0.0010298025072845,0.0011034837371813,0.0013446467069516,0.0011140565083413,0.0009596544655801,0.0014275711502995,0.001365948197215,0.0007459150216478,0.0010198372392323
0.0008961849269233,0.000844842046409,0.0010406192315078,0.0008741404374752,0.0010720099036893,0.0009505913124286,0.0010827838095811,0.0010104705195586,0.0013243592266834,0.0008674726913607,0.0011085240471551
0.0011039155788421,0.001141319048249,0.0012167534846147,0.000999966557235,0.0011193278120002,0.0007810764130763,0.0013309667976544,0.0005662162939844,0.0007503207264245,0.0009833284648781,0.0007478294481567
0.0014011432632435,0.0011998359168114,0.0013357627416544,0.0013231488447455,0.0013610113945251,0.001293151880444,0.0010281695960018,0.0016618065152559,0.0016336460415664,0.0015387615502324,0.0016071159870745
0.001234325310342,0.0011191477462067,0.001040580159314,0.0016004162993008,0.0015261166362713,0.0015043769093759,0.00117800999001,0.0012523580465837,0.0016022453120272,0.001764269517501,0.0011856718256216
0.0011948224245067,0.0012200162910706,0.0011570204160897,0.0010413855691306,0.0016263484224172,0.0015053184005116,0.0012358730991512,0.001091201349745,0.0011730178789032,0.0010744730993162,0.0014848916343982
0.0012178987263628,0.001301181187426,0.0011997573856316,0.0015315734514748,0.0012472437627964,0.0008991696233528,0.001549696952574,0.0009405242137792,0.001045829765766,0.001511117861553,0.0009295784413248
0.0013370608307867,0.0011076887523446,0.0011908981835078,0.0010878479679434,0.0013433356214911,0.0012726298498689,0.0012531439212718,0.001357510212888,0.0017668347530323,0.0015058975178168,0.0010319855993378
0.0010414665142218,0.0009338432287529,0.0013410175157381,0.0010832268480691,0.0012265392131855,0.0016787168924704,0.0014057717905678,0.0014390217838571,0.0013292791231711,0.0013568605468098,0.0008660078727614
0.0014265352983139,0.0013665083472254,0.0009938745381122,0.0008944499919415,0.0013234740773277,0.0009354309566226,0.0009092749298781,0.0008845904700005,0.0009524777917796,0.0013975286108145,0.0011677152152698
0.0011194461664392,0.0014028859082086,0.0012479662883666,0.0015043482379864,0.0008592446940908,0.0010512081282039,0.0009445825929146,0.0010893542440404,0.0012704940592335,0.0015353341776431,0.0007082048205181
0.0008851851551535,0.0013345656451977,0.0014338806787965,0.0012006764067982,0.0015344367010999,0.0014401201733505,0.0013505629320045,0.0016341672927236,0.0013690341669204,0.0011745125927129,0.0015283058031144
0.0008760094530958,0.0007858040468206,0.0010270959332344,0.0011966407691502,0.0010946778177869,0.0013176290784413,0.0016112968089869,0.0010462943420751,0.0011955057992705,0.0013360080816671,0.0007619970786056
