wppm,mean,std. dev.
0.0,1.2393203469606515,0.0011697712661324366
50.0,1.2399420146324254,0.0010785886409192947
100.0,1.2428409898660766,0.001281506370071152
150.0,1.2459722478921575,0.0014101832983281406
200.0,1.2495992906294497,0.001617617433228157
250.0,1.2531551777159537,0.0016448601578780584
300.0,1.2567468852135382,0.0010198372392323336
350.0,1.2600426261061013,0.001108524047155153
400.0,1.2625096523174444,0.0007478294481567817
450.0,1.26782989956998,0.0016071159870745745
500.0,1.271662975847818,0.0011856718256216992
550.0,1.2766242480902714,0.0014848916343982858
600.0,1.2805343962937423,0.0009295784413248611
650.0,1.28745947771006,0.0010319855993378836
700.0,1.2916921989773418,0.0008660078727614641
750.0,1.2949373310925623,0.0011677152152698345
800.0,1.2959311053517868,0.0007082048205181011
850.0,1.291791149526004,0.0015283058031144022
900.0,1.2686795576244134,0.0007619970786056353
