cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.309894489114059,0.0004861247636661,0.01
10,Li7,"(n,Xt)",0.0931608736020555,0.000125242512892,0.01
6,Li6,"(n,Xt)",0.0008276407642023,1.6565404280978658e-06,0.01
6,Li7,"(n,Xt)",0.0205681728607644,2.283831238571007e-05,0.01
20,Li6,"(n,Xt)",0.997111583131734,0.0010775783073766,7.5
20,Li7,"(n,Xt)",0.0857281086952775,0.0001111915582234,7.5
17,Li6,"(n,Xt)",0.0772374429711989,9.671090872341738e-05,7.5
17,Li7,"(n,Xt)",0.0190378470028049,2.1838132482798183e-05,7.5
30,Li6,"(n,Xt)",1.012959764384374,0.000630996732759,15.0
30,Li7,"(n,Xt)",0.078356708664771,9.737362163650608e-05,15.0
27,Li6,"(n,Xt)",0.1021674498626972,0.0002452434749418,15.0
27,Li7,"(n,Xt)",0.0175046908650929,2.064741464048754e-05,15.0
37,Li7,"(n,Xt)",0.0154631404819541,1.5439872339641822e-05,25.0
37,Li6,"(n,Xt)",0.124270233444376,0.0002331729597173,25.0
40,Li7,"(n,Xt)",0.0686469301510246,9.13205090389904e-05,25.0
40,Li6,"(n,Xt)",1.0148242426277092,0.0012670251743758,25.0
50,Li6,"(n,Xt)",1.007453352186927,0.0012620796170828,50.0
50,Li7,"(n,Xt)",0.0449978693146571,5.8292410422932656e-05,50.0
47,Li6,"(n,Xt)",0.1603386576154818,0.0003896100293353,50.0
47,Li7,"(n,Xt)",0.0103241040575325,9.794452075996372e-06,50.0
60,Li6,"(n,Xt)",1.000139794699984,0.0011514057321152,75.0
60,Li7,"(n,Xt)",0.0221462936844311,3.0480149229058072e-05,75.0
57,Li6,"(n,Xt)",0.1848486178587318,0.0005109642415181,75.0
57,Li7,"(n,Xt)",0.0051706066802784,4.667737535357669e-06,75.0
70,Li6,"(n,Xt)",0.9926779996919336,0.0010208027070362,99.99
70,Li7,"(n,Xt)",8.713328222876412e-06,1.2924959833843954e-08,99.99
67,Li6,"(n,Xt)",0.2043506303410877,0.0003400215021754,99.99
67,Li7,"(n,Xt)",2.072193966703528e-06,2.077367754137931e-09,99.99
