cell,nuclide,score,mean,std. dev.
60,Li6,"(n,Xt)",1.026260505752956,0.000792226607930704
60,Li7,"(n,Xt)",0.019897688185655234,4.8243543134424194e-05
57,Li6,"(n,Xt)",0.20795531841984807,0.00029827465823661334
57,Li7,"(n,Xt)",0.005186894288330075,7.379321386892544e-06
