cell,nuclide,score,mean,std. dev.
30,Li6,"(n,Xt)",0.9507144336723703,0.001125361904232404
30,Li7,"(n,Xt)",0.09858370273616841,0.0002323313334951949
27,Li6,"(n,Xt)",0.10206049418491066,0.00012428978004295132
27,Li7,"(n,Xt)",0.036011581017483744,4.495325282328053e-05
