cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.3183538670227339,0.000473570897072223
10,Li7,"(n,Xt)",0.09013124422052579,0.00018916887883881924
6,Li6,"(n,Xt)",0.0008436006439007223,1.3620496788483412e-06
6,Li7,"(n,Xt)",0.02069360055371001,3.064819022082287e-05
