cell,nuclide,score,mean,std. dev.
70,Li6,"(n,Xt)",0.9727809340641324,0.0013611975273675099
70,Li7,"(n,Xt)",8.232504714012637e-06,1.4490932738963035e-08
67,Li6,"(n,Xt)",0.26097981717121627,0.00025599226273379715
67,Li7,"(n,Xt)",2.143503226935422e-06,2.9387447071085664e-09
