cell,nuclide,score,mean,std. dev.
50,Li6,"(n,Xt)",0.9964264966982709,0.0012661768359484248
50,Li7,"(n,Xt)",0.04262754750719176,7.327147016924782e-05
47,Li6,"(n,Xt)",0.21066885572910027,0.00044383928360214
47,Li7,"(n,Xt)",0.01068177173023305,1.3387854136929466e-05
