cell,nuclide,score,mean,std. dev.,wppm
6,Li6,"(n,Xt)",0.0770881405747373,0.0002048588633217,0.0
6,Li7,"(n,Xt)",0.0192420784939164,2.405668818971286e-05,0.0
10,Li6,"(n,Xt)",0.7946488790423284,0.000727941348552,0.0
10,Li7,"(n,Xt)",0.079305440057331,8.642311489845968e-05,0.0
13,Li6,"(n,Xt)",0.1982205901300101,0.000649488560002,0.0
13,Li7,"(n,Xt)",0.0068435952356824,4.8528686706099625e-05,0.0
20,Li6,"(n,Xt)",0.0772878059940917,0.000137716901743,50.0
20,Li7,"(n,Xt)",0.0190426940876163,2.357234557539066e-05,50.0
23,Li6,"(n,Xt)",0.7999054488579418,0.0006934296756305,50.0
23,Li7,"(n,Xt)",0.0781072481684383,8.691702832689356e-05,50.0
26,Li6,"(n,Xt)",0.1998802774156883,0.0006446380300714,50.0
26,Li7,"(n,Xt)",0.0066971120864221,3.79234564367966e-05,50.0
