cell,nuclide,score,mean,std. dev.,wppm
6,Li6,"(n,Xt)",0.0793018748250264,0.0001483635847379,0.0
6,Li7,"(n,Xt)",0.0192279054659839,2.3697217377924343e-05,0.0
10,Li6,"(n,Xt)",0.3717788891082733,0.0005256016061509,0.0
10,Li7,"(n,Xt)",0.0465522081279441,4.476421327556108e-05,0.0
13,Li6,"(n,Xt)",0.6306200621376081,0.0005468034525823,0.0
13,Li7,"(n,Xt)",0.0355508722801923,8.288182894922658e-05,0.0
20,Li6,"(n,Xt)",0.0795491570506645,0.0001170334177786,50.0
20,Li7,"(n,Xt)",0.0190294545004099,2.2421785163568705e-05,50.0
23,Li6,"(n,Xt)",0.3733574930679099,0.000517705098695,50.0
23,Li7,"(n,Xt)",0.045945695834052,4.773636462130413e-05,50.0
26,Li6,"(n,Xt)",0.6344224396073773,0.0009121899919967,50.0
26,Li7,"(n,Xt)",0.0348084445544841,7.31381777423463e-05,50.0
