cell,nuclide,score,mean,std. dev.,wppm
6,Li6,"(n,Xt)",0.0769569711452048,0.0001732926558042,0.0
6,Li7,"(n,Xt)",0.0192388557426737,2.330036187001179e-05,0.0
10,Li6,"(n,Xt)",0.9870280419062508,0.0007481540142682,0.0
10,Li7,"(n,Xt)",0.0869455721029644,0.000132324808234,0.0
13,Li6,"(n,Xt)",0.003642525852754,6.874998609583383e-05,0.0
13,Li7,"(n,Xt)",6.717067510570926e-05,2.703486086948137e-06,0.0
20,Li6,"(n,Xt)",0.0772110291356835,8.222247986115789e-05,50.0
20,Li7,"(n,Xt)",0.0190382479773344,2.341540062946661e-05,50.0
23,Li6,"(n,Xt)",0.9922482660597106,0.0011532424447076,50.0
23,Li7,"(n,Xt)",0.0855721814128174,0.0001310023133322,50.0
26,Li6,"(n,Xt)",0.0035909140053251,5.289197322365102e-05,50.0
26,Li7,"(n,Xt)",6.686526293422548e-05,1.925575918455044e-06,50.0
