cell,nuclide,score,mean,std. dev.,wppm
6,Li6,"(n,Xt)",0.078479756323075,0.000128204811551,0.0
6,Li7,"(n,Xt)",0.019238665346109,2.4694937182878145e-05,0.0
10,Li6,"(n,Xt)",0.5152606973050007,0.0005386427243228,0.0
10,Li7,"(n,Xt)",0.0599818850778748,7.56047096797214e-05,0.0
13,Li6,"(n,Xt)",0.4854932994366658,0.000862228253884,0.0
13,Li7,"(n,Xt)",0.0236408334638504,6.625891218587699e-05,0.0
20,Li6,"(n,Xt)",0.0788576042093772,0.0001495693510508,50.0
20,Li7,"(n,Xt)",0.0190360989158974,2.346151586316272e-05,50.0
23,Li6,"(n,Xt)",0.5174773010701579,0.0006475514546598,50.0
23,Li7,"(n,Xt)",0.0591629506704454,6.861232647223461e-05,50.0
26,Li6,"(n,Xt)",0.4871425208015348,0.001144335137894,50.0
26,Li7,"(n,Xt)",0.023178562317378,4.401173480004451e-05,50.0
