cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.32379506922163304,0.0004215044343711003
10,Li7,"(n,Xt)",0.08388084347293293,0.0002172497727481156
6,Li6,"(n,Xt)",0.0008507369083990962,2.2004848798385027e-06
6,Li7,"(n,Xt)",0.020594874897770035,3.02414419988143e-05
