cell,nuclide,score,mean,std. dev.
70,Li6,"(n,Xt)",0.9759997003290939,0.010469348740032003
70,Li7,"(n,Xt)",8.898905766104625e-06,1.5530012932929161e-07
67,Li6,"(n,Xt)",0.19735739928875193,0.0040397274351060735
67,Li7,"(n,Xt)",2.0698997687259486e-06,1.5753604263566623e-08
