cell,nuclide,score,mean,std. dev.
30,Li6,"(n,Xt)",1.009361173195049,0.0014555048527803884
30,Li7,"(n,Xt)",0.07577041588063618,0.00016157498015015976
27,Li6,"(n,Xt)",0.10501009063163402,0.0002168951698212358
27,Li7,"(n,Xt)",0.01758187925269638,2.1182520122598174e-05
