cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.9057808891639916,0.0008987530127405326
10,Li7,"(n,Xt)",0.09315941609463245,0.00018477441151499102
6,Li6,"(n,Xt)",0.06581221338597183,0.0001887458371045386
6,Li7,"(n,Xt)",0.0242326267541194,3.499579722923537e-05
