cell,nuclide,score,mean,std. dev.
40,Li6,"(n,Xt)",1.07662591352322,0.0009772566114491193
40,Li7,"(n,Xt)",0.05488322443522149,0.00012631028586532677
37,Li6,"(n,Xt)",0.15061546362247774,0.0003704427991744702
37,Li7,"(n,Xt)",0.015369919187678504,1.6250177188494524e-05
