cell,nuclide,score,mean,std. dev.
60,Li6,"(n,Xt)",0.9490884864811026,0.001155645148769037
60,Li7,"(n,Xt)",0.04559352266626468,0.0001083457205529799
57,Li6,"(n,Xt)",0.2327345670910194,0.0003288298895292025
57,Li7,"(n,Xt)",0.012549340186622468,1.7027905019882266e-05
