enrichment,mean,std. dev.
0.01,0.3986710154297736,0.0005490402389585177
7.5,1.2072435475725438,0.0011480110205567015
15.0,1.2514994937303077,0.0010997755209459022
25.0,1.2744456492185405,0.0010262101393356687
50.0,1.283774149285105,0.001174281957499948
75.0,1.2762241206114102,0.0018360996790949466
99.99,1.2624801591817585,0.0014635573213181367
