cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3081415715715891,0.0001986692541634,0.01
10,Li7,"(n,Xt)",0.0915113606793752,0.0001637386535315,0.01
6,Li6,"(n,Xt)",0.0008621629722608,2.0909800720653453e-06,0.01
6,Li7,"(n,Xt)",0.0207096641881103,3.5814286831029224e-05,0.01
20,Li6,"(n,Xt)",0.99534620395928,0.0008611089122977,7.5
20,Li7,"(n,Xt)",0.0841771837882723,0.0001448475632393,7.5
17,Li6,"(n,Xt)",0.0835440895417716,0.0001658682158891,7.5
17,Li7,"(n,Xt)",0.019169075858423,3.260069397133976e-05,7.5
30,Li6,"(n,Xt)",1.0124457362789836,0.0012579430864444,15.0
30,Li7,"(n,Xt)",0.0769456018839041,0.0001241334889417,15.0
27,Li6,"(n,Xt)",0.1105896353353685,0.0002127678030257,15.0
27,Li7,"(n,Xt)",0.0176288921134869,3.0492070423550047e-05,15.0
37,Li7,"(n,Xt)",0.0155659171389336,2.6356437849409558e-05,25.0
37,Li6,"(n,Xt)",0.1341458036313807,0.0002486790917701,25.0
40,Li7,"(n,Xt)",0.067461087629509,0.0001157004574777,25.0
40,Li6,"(n,Xt)",1.0133647841774838,0.0013426401504628,25.0
50,Li6,"(n,Xt)",1.007208932987098,0.0012383133348599,50.0
50,Li7,"(n,Xt)",0.0441705836040823,7.025642336596112e-05,50.0
47,Li6,"(n,Xt)",0.1730075335623036,0.0003296576464899,50.0
47,Li7,"(n,Xt)",0.0103978163839224,1.7940888862072583e-05,50.0
60,Li6,"(n,Xt)",0.9947514752293548,0.0014243090954295,75.0
60,Li7,"(n,Xt)",0.0217087733880376,3.897065084860965e-05,75.0
57,Li6,"(n,Xt)",0.199034511094865,0.0003214933722889,75.0
57,Li7,"(n,Xt)",0.0052077784979264,9.221001062309608e-06,75.0
70,Li6,"(n,Xt)",0.9854856318989716,0.0009505754145416,99.99
70,Li7,"(n,Xt)",8.537286660187215e-06,1.7410837056630324e-08,99.99
67,Li6,"(n,Xt)",0.21866618455448,0.0006059413899745,99.99
67,Li7,"(n,Xt)",2.0869385194285385e-06,3.6418868262811662e-09,99.99
