cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.2995004457178382,0.0002681464246801,0.01
10,Li7,"(n,Xt)",0.0853425793666684,0.0001722931877368,0.01
6,Li6,"(n,Xt)",0.0010277690692468,2.8539216363935794e-06,0.01
6,Li7,"(n,Xt)",0.0211384472555702,3.495210895784848e-05,0.01
20,Li6,"(n,Xt)",0.9940174463583118,0.0007943728713551,7.5
20,Li7,"(n,Xt)",0.0785201699410984,0.0001426700523163,7.5
17,Li6,"(n,Xt)",0.111060983296147,0.0001962356974465,7.5
17,Li7,"(n,Xt)",0.0195514254451348,3.3696897601724736e-05,7.5
30,Li6,"(n,Xt)",1.007575832327836,0.0015410049057985,15.0
30,Li7,"(n,Xt)",0.0717581667237696,0.0001335340354145,15.0
27,Li6,"(n,Xt)",0.1471014391081218,0.0003996643791785,15.0
27,Li7,"(n,Xt)",0.0179853489960618,3.164903008175998e-05,15.0
37,Li7,"(n,Xt)",0.0158874333081433,2.7704152916263488e-05,25.0
37,Li6,"(n,Xt)",0.1772596884256709,0.0003909796478581,25.0
40,Li7,"(n,Xt)",0.0629279726209988,0.0001152124659993,25.0
40,Li6,"(n,Xt)",1.0088398285272044,0.0013562274965183,25.0
50,Li6,"(n,Xt)",0.9982481159698852,0.0014530572957783,50.0
50,Li7,"(n,Xt)",0.0412339051256871,7.993569403475455e-05,50.0
47,Li6,"(n,Xt)",0.2234811877282133,0.0003052072609442,50.0
47,Li7,"(n,Xt)",0.0106094114264415,1.6881359559962967e-05,50.0
60,Li6,"(n,Xt)",0.9854258429676,0.0013394982208584,75.0
60,Li7,"(n,Xt)",0.0202676829225815,3.92265650861154e-05,75.0
57,Li6,"(n,Xt)",0.2529516157148587,0.0004444656847381,75.0
57,Li7,"(n,Xt)",0.0053135044590888,9.530867045846595e-06,75.0
70,Li6,"(n,Xt)",0.975176497353132,0.0013387924884327,99.99
70,Li7,"(n,Xt)",7.968016067640525e-06,1.564783632980792e-08,99.99
67,Li6,"(n,Xt)",0.2744851910125937,0.0004373564720255,99.99
67,Li7,"(n,Xt)",2.12980751642098e-06,3.726901489237198e-09,99.99
