cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3055484232672275,0.0004342701925204,0.01
10,Li7,"(n,Xt)",0.0899150737075275,0.0001842823970223,0.01
6,Li6,"(n,Xt)",0.0009047346625446,1.832625689810847e-06,0.01
6,Li7,"(n,Xt)",0.0208420742995031,3.21680255391977e-05,0.01
20,Li6,"(n,Xt)",0.9952555417996044,0.000846131112485,7.5
20,Li7,"(n,Xt)",0.082710025441959,0.000161263759037,7.5
17,Li6,"(n,Xt)",0.0901022901798751,0.0002076086364496,7.5
17,Li7,"(n,Xt)",0.0192962427656884,2.8666890519906225e-05,7.5
30,Li6,"(n,Xt)",1.010954549638491,0.0005019079460733,15.0
30,Li7,"(n,Xt)",0.075619076180276,0.0001431974288514,15.0
27,Li6,"(n,Xt)",0.1192010680114461,0.0002151639742683,15.0
27,Li7,"(n,Xt)",0.017742743428908,2.7336079305895625e-05,15.0
37,Li7,"(n,Xt)",0.0156729551134558,2.506188561964586e-05,25.0
37,Li6,"(n,Xt)",0.1449459294185764,0.0004607858709061,25.0
40,Li7,"(n,Xt)",0.0662936181208208,0.0001293225129057,25.0
40,Li6,"(n,Xt)",1.011825438056739,0.0011124422487874,25.0
50,Li6,"(n,Xt)",1.0044995757415152,0.0012290922100042,50.0
50,Li7,"(n,Xt)",0.0434301807685467,8.431731207367392e-05,50.0
47,Li6,"(n,Xt)",0.1850905048601248,0.0001642226121355,50.0
47,Li7,"(n,Xt)",0.0104668770178787,1.5635552645539488e-05,50.0
60,Li6,"(n,Xt)",0.9908012778771154,0.0009552113704562,75.0
60,Li7,"(n,Xt)",0.0213354122268946,4.299743415714283e-05,75.0
57,Li6,"(n,Xt)",0.2124818840340753,0.000473883710326,75.0
57,Li7,"(n,Xt)",0.0052412656634634,8.053168378978672e-06,75.0
70,Li6,"(n,Xt)",0.9818998053238004,0.0007133243442745,99.99
70,Li7,"(n,Xt)",8.388636722023198e-06,1.7994659050064012e-08,99.99
67,Li6,"(n,Xt)",0.2327924913927461,0.000605276916667,99.99
67,Li7,"(n,Xt)",2.100004177714598e-06,3.3069679011946196e-09,99.99
