enrichment,mean,std. dev.
0.01,0.4065061181098692,0.0005220764320259547
7.5,1.1992850774353319,0.0007170538042026869
15.0,1.243352750118703,0.0013407886376546596
25.0,1.260951488948876,0.0012160822598075512
50.0,1.2683102615890947,0.0012249087351506528
75.0,1.258241417655456,0.0016759755674011505
99.99,1.2446840188387382,0.0015043368218605148
