cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.2878037853043796,0.0003488270226132,0.01
10,Li7,"(n,Xt)",0.0787162650003703,0.0001735934697071,0.01
6,Li6,"(n,Xt)",0.0009922528585608,2.4575118659911576e-06,0.01
6,Li7,"(n,Xt)",0.0200080439622056,3.136995928830824e-05,0.01
20,Li6,"(n,Xt)",1.0125819929821112,0.0011780097992977,7.5
20,Li7,"(n,Xt)",0.0725034903442583,0.0001544872076668,7.5
17,Li6,"(n,Xt)",0.1110591486617239,0.0001945567407462,7.5
17,Li7,"(n,Xt)",0.0185273072920731,2.9262104457563485e-05,7.5
30,Li6,"(n,Xt)",1.0296051536802506,0.0009449277785823,15.0
30,Li7,"(n,Xt)",0.0663096717086092,0.0001297977797093,15.0
27,Li6,"(n,Xt)",0.1467561016504776,0.0002101470733212,15.0
27,Li7,"(n,Xt)",0.0170372366739165,2.798637825088332e-05,15.0
37,Li7,"(n,Xt)",0.0150367326024617,2.1578895141661216e-05,25.0
37,Li6,"(n,Xt)",0.1773241134148864,0.0002175315693408,25.0
40,Li7,"(n,Xt)",0.0581566408090424,0.0001217602146846,25.0
40,Li6,"(n,Xt)",1.0325180329992187,0.0018786927232311,25.0
50,Li6,"(n,Xt)",1.0214042123624467,0.001253898665186,50.0
50,Li7,"(n,Xt)",0.0381397289306804,8.889684583267293e-05,50.0
47,Li6,"(n,Xt)",0.2242514071851716,0.0005358278408671,50.0
47,Li7,"(n,Xt)",0.0100487356058915,1.6370122683450717e-05,50.0
60,Li6,"(n,Xt)",1.0099279149190727,0.0017146652690847,75.0
60,Li7,"(n,Xt)",0.0187835097063533,4.320009788963397e-05,75.0
57,Li6,"(n,Xt)",0.2540512031286726,0.0003753070717999,75.0
57,Li7,"(n,Xt)",0.005032154746815,7.092573905066938e-06,75.0
70,Li6,"(n,Xt)",1.000422683647291,0.0009326146539505,99.99
70,Li7,"(n,Xt)",7.396785830811532e-06,1.6856783679614113e-08,99.99
67,Li6,"(n,Xt)",0.2753951806071731,0.0005379776356457,99.99
67,Li7,"(n,Xt)",2.0176224448058024e-06,2.774939097580169e-09,99.99
