cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.2927209808587773,0.0005315646683568,0.01
10,Li7,"(n,Xt)",0.0820643085654267,0.0001764772145643,0.01
6,Li6,"(n,Xt)",0.0009569663597968,3.8884704457795816e-06,0.01
6,Li7,"(n,Xt)",0.0202537157954156,2.744488743059978e-05,0.01
20,Li6,"(n,Xt)",1.0081084671544684,0.0007293403832916,7.5
20,Li7,"(n,Xt)",0.0755230485339348,0.0001767961484002,7.5
17,Li6,"(n,Xt)",0.1041807783374262,0.0001566456344758,7.5
17,Li7,"(n,Xt)",0.0187526897063672,3.029689129198716e-05,7.5
30,Li6,"(n,Xt)",1.0267238392155924,0.0010269751857484,15.0
30,Li7,"(n,Xt)",0.0690610397721786,0.00016347969195,15.0
27,Li6,"(n,Xt)",0.1378483627242328,0.0002147800390964,15.0
27,Li7,"(n,Xt)",0.0172423202104389,2.696514758158051e-05,15.0
37,Li7,"(n,Xt)",0.01522471736445,2.177164015020077e-05,25.0
37,Li6,"(n,Xt)",0.1667505624980266,0.0003421959982915,25.0
40,Li7,"(n,Xt)",0.0605260664934778,0.0001408031838372,25.0
40,Li6,"(n,Xt)",1.0286715241064044,0.0009782521135215,25.0
50,Li6,"(n,Xt)",1.0184482021479464,0.0009208878670147,50.0
50,Li7,"(n,Xt)",0.0397262145145562,9.611711770382744e-05,50.0
47,Li6,"(n,Xt)",0.2113324966075356,0.0004272452577106,50.0
47,Li7,"(n,Xt)",0.0101684504591642,1.6010261966856273e-05,50.0
60,Li6,"(n,Xt)",1.0061388452957236,0.0018147793464279,75.0
60,Li7,"(n,Xt)",0.0195452872593102,4.41347182701105e-05,75.0
57,Li6,"(n,Xt)",0.240533530094593,0.000366140899799,75.0
57,Li7,"(n,Xt)",0.0050948931684248,8.010015607013214e-06,75.0
70,Li6,"(n,Xt)",0.9953990880174288,0.0009486793035627,99.99
70,Li7,"(n,Xt)",7.692400746966282e-06,1.8435154653869025e-08,99.99
67,Li6,"(n,Xt)",0.2614692699798285,0.0002580344769769,99.99
67,Li7,"(n,Xt)",2.042357230119918e-06,2.7806130801381235e-09,99.99
