cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.30559375178269466,0.00022794238635425612
10,Li7,"(n,Xt)",0.08829999234776707,0.00018686220962804722
6,Li6,"(n,Xt)",0.0009830362563244385,3.6700854867434458e-06
6,Li7,"(n,Xt)",0.02128073339981365,2.9524016025931105e-05
