wppm,mean,std. dev.
0.0,1.2278145511755076,0.0008583731762177849
50.0,1.229164448577703,0.0006472660104090508
100.0,1.2319071605293395,0.0008940700375972698
150.0,1.233710218383642,0.0009482420328526709
200.0,1.2351075895408368,0.001227046940735181
250.0,1.2383755138217862,0.0016605759240238926
300.0,1.2403829566339932,0.000946349645023642
350.0,1.2451087979843365,0.001589188647330517
400.0,1.246846881510253,0.0009941160344024897
450.0,1.250840630399959,0.0006715279373915361
500.0,1.251881650796045,0.0013476958458280498
550.0,1.2576012044495277,0.001052710337992244
600.0,1.25855380023319,0.0011611477139704216
650.0,1.2629672701203944,0.0011168503633021479
700.0,1.2649041306103146,0.0010624150138539526
750.0,1.2634197873566575,0.0009671329727927901
800.0,1.2608381209773196,0.00116151910113283
850.0,1.2479239431059217,0.001017648729777291
900.0,1.2149030744224336,0.0019457138794680433
