cell,nuclide,score,mean,std. dev.,wppm
10,Li6,"(n,Xt)",0.7958777083188593,0.0010051713423927,0.0
10,Li7,"(n,Xt)",0.0340874592570871,0.0001390706242495,0.0
6,Li6,"(n,Xt)",0.4913419530605067,0.0010878149221924,0.0
6,Li7,"(n,Xt)",0.0207570432276854,2.841948252575291e-05,0.0
20,Li6,"(n,Xt)",0.7968765081979327,0.0009546745553539,50.0
20,Li7,"(n,Xt)",0.0336226367563619,0.0001186325702652,50.0
17,Li6,"(n,Xt)",0.4917362400319899,0.0009346478016304,50.0
17,Li7,"(n,Xt)",0.0205378669893174,2.2720951203850894e-05,50.0
27,Li7,"(n,Xt)",0.020303738238541,2.3552225871305157e-05,100.0
27,Li6,"(n,Xt)",0.4912703543802471,0.0007737017164912,100.0
30,Li6,"(n,Xt)",0.7964760561019607,0.0012107692069756,100.0
30,Li7,"(n,Xt)",0.0330727468343999,0.000114257216873,100.0
37,Li7,"(n,Xt)",0.0200475337435363,2.4758960573816265e-05,150.0
40,Li6,"(n,Xt)",0.7978093909085306,0.001298315093986,150.0
40,Li7,"(n,Xt)",0.0324799088747662,0.0001224371528209,150.0
37,Li6,"(n,Xt)",0.4917696337725595,0.000837787097052,150.0
47,Li7,"(n,Xt)",0.0197848858890086,2.1540664545387564e-05,200.0
47,Li6,"(n,Xt)",0.4909530849711485,0.0008910616125341,200.0
50,Li6,"(n,Xt)",0.7992587013823373,0.0011176279235594,200.0
50,Li7,"(n,Xt)",0.0318715661911146,0.0001283945168091,200.0
60,Li6,"(n,Xt)",0.7981866198726205,0.0009485554553713,250.0
60,Li7,"(n,Xt)",0.0311706572565365,0.000117108209198,250.0
57,Li6,"(n,Xt)",0.4899876888680765,0.0009236633970769,250.0
57,Li7,"(n,Xt)",0.0194794027329889,2.4136236615201567e-05,250.0
67,Li7,"(n,Xt)",0.0191385766208266,2.2025201056117013e-05,300.0
67,Li6,"(n,Xt)",0.4876453748175618,0.0008622945577768,300.0
70,Li6,"(n,Xt)",0.7988671606412406,0.0013335603365543,300.0
70,Li7,"(n,Xt)",0.0303819499751752,0.0001060355782976,300.0
80,Li6,"(n,Xt)",0.8005521884818197,0.0010426871186346,350.0
80,Li7,"(n,Xt)",0.0295373852400319,0.0001092741124625,350.0
77,Li6,"(n,Xt)",0.4870524153279535,0.0007027541015919,350.0
