wppm,mean,std. dev.
0.0,1.2523661239832693,0.0009597589713506035
50.0,1.2563087717946733,0.0012540813942372492
100.0,1.256034708806204,0.0008138382171230341
150.0,1.257228899580797,0.0014550113287089186
200.0,1.259758692820187,0.0012380225512783265
250.0,1.2626082560385685,0.0012681341311442703
300.0,1.2669815519501475,0.0013370346109875702
350.0,1.2688799998601306,0.0012424097459263657
400.0,1.2680541657446687,0.0012097081736632935
450.0,1.2709960322603624,0.0007981019265858697
500.0,1.2718737674292806,0.0013587013807858158
550.0,1.2731193478775258,0.0012809363398239907
600.0,1.2750900321833223,0.0008185266362490498
650.0,1.2777577031165264,0.0007159713573548619
700.0,1.276661512079271,0.001109432693052415
750.0,1.2738880834121389,0.0011487649176544338
800.0,1.2660605064433896,0.0008663951394525933
850.0,1.2516249701725395,0.0008305383101300314
900.0,1.2151207069409635,0.0014279941040933237
