wppm,mean,std. dev.
0.0,1.3428317676788193,0.001636243455928922
50.0,1.3414174137827086,0.0016698952612170842
100.0,1.340888247650204,0.0012554482514316788
150.0,1.3413581457591304,0.0012240151141002316
200.0,1.339708349067094,0.0014010954394222694
250.0,1.3375056975258364,0.001368306544424006
300.0,1.3347017172459001,0.0014612868572459383
350.0,1.3344009852226497,0.0011385062029048466
400.0,1.3326639568929424,0.0017002801274211582
450.0,1.3292821135509216,0.0015705283695122126
500.0,1.3253001379091958,0.001113913370710924
550.0,1.3236062438540657,0.0013292444197744856
600.0,1.3193290759642877,0.0013407682054238465
650.0,1.3110834655597976,0.001122518191636791
700.0,1.3041346248976986,0.0013774512467328334
750.0,1.2921111915677124,0.0014693936599893282
800.0,1.2704094601600036,0.0012261175884592953
850.0,1.2428509142315005,0.0014425533502911525
900.0,1.1861308373232873,0.0014175489604449447
