cell,nuclide,score,mean,std. dev.,wppm
10,Li6,"(n,Xt)",0.98627579213243,0.0008141816342299,0.0
10,Li7,"(n,Xt)",0.0730052638766166,8.868210355751962e-05,0.0
6,Li6,"(n,Xt)",0.148438424768278,0.0002551995948081,0.0
6,Li7,"(n,Xt)",0.020095070398183,3.0355023494185625e-05,0.0
20,Li6,"(n,Xt)",0.9889579413497844,0.0005964095404756,50.0
20,Li7,"(n,Xt)",0.0718492098498559,9.296596867557124e-05,50.0
17,Li6,"(n,Xt)",0.1484707908620848,0.0002320273327327,50.0
17,Li7,"(n,Xt)",0.0198865065159777,2.7741553555895645e-05,50.0
27,Li7,"(n,Xt)",0.0196429261557581,2.698232123389408e-05,100.0
27,Li6,"(n,Xt)",0.1489318724006154,0.0003439347569096,100.0
30,Li6,"(n,Xt)",0.9927184093256802,0.0008174718278301,100.0
30,Li7,"(n,Xt)",0.0706139526472858,0.0001099176062497,100.0
37,Li7,"(n,Xt)",0.0194038493766641,2.7370636708033885e-05,150.0
40,Li6,"(n,Xt)",0.9962189969731716,0.0009011592948735,150.0
40,Li7,"(n,Xt)",0.0693181848751798,0.0001041336367325,150.0
37,Li6,"(n,Xt)",0.1487691871586263,0.0002747397169663,150.0
47,Li7,"(n,Xt)",0.0191286414467528,2.5588638076219184e-05,200.0
47,Li6,"(n,Xt)",0.1486294914589027,0.000260192549631,200.0
50,Li6,"(n,Xt)",0.999523815863992,0.0011953463512846,200.0
50,Li7,"(n,Xt)",0.0678256407711893,9.184962686959666e-05,200.0
60,Li6,"(n,Xt)",1.0048800684412798,0.0016354753889357,250.0
60,Li7,"(n,Xt)",0.0662414982003559,8.839699042737596e-05,250.0
57,Li6,"(n,Xt)",0.1484259220373613,0.0002725283534165,250.0
57,Li7,"(n,Xt)",0.0188280251427892,2.543462798822436e-05,250.0
67,Li7,"(n,Xt)",0.0184988435952772,2.7843828499971337e-05,300.0
67,Li6,"(n,Xt)",0.1485595226584478,0.0003796054169576,300.0
70,Li6,"(n,Xt)",1.00868872780022,0.0008584253552651,300.0
70,Li7,"(n,Xt)",0.0646358625800486,0.0001175074836139,300.0
80,Li6,"(n,Xt)",1.0158142717499767,0.0015613285302116,350.0
80,Li7,"(n,Xt)",0.0628598351333232,0.0001123182049714,350.0
77,Li6,"(n,Xt)",0.1482962205773075,0.0002730098482917,350.0
77,Li7,"(n,Xt)",0.018138470523729,2.4980414712902828e-05,350.0
87,Li6,"(n,Xt)",0.1479805049475047,0.0002954076595249,400.0
90,Li6,"(n,Xt)",1.0203610063010382,0.0009428465574758,400.0
90,Li7,"(n,Xt)",0.0607778597122856,0.0001080442707398,400.0
87,Li7,"(n,Xt)",0.0177275105494243,1.917835150608385e-05,400.0
97,Li7,"(n,Xt)",0.0172720402222185,1.8955990317757372e-05,450.0
97,Li6,"(n,Xt)",0.1476887763031924,0.0003326352768479,450.0
100,Li7,"(n,Xt)",0.0584789169246779,0.0001221130168538,450.0
100,Li6,"(n,Xt)",1.0274008969498702,0.0005701163257087,450.0
110,Li6,"(n,Xt)",1.031951896327667,0.0013138567528716,500.0
110,Li7,"(n,Xt)",0.055992008582544,9.639285113209777e-05,500.0
107,Li6,"(n,Xt)",0.1471939156092467,0.0002837047466905,500.0
107,Li7,"(n,Xt)",0.0167438302765872,1.686892859023878e-05,500.0
120,Li6,"(n,Xt)",1.0415946898104405,0.0010225815250959,550.0
120,Li7,"(n,Xt)",0.0531641194254106,8.503053075103853e-05,550.0
117,Li6,"(n,Xt)",0.1466951324747411,0.0002344075305158,550.0
117,Li7,"(n,Xt)",0.0161472627389355,1.868150759357913e-05,550.0
127,Li7,"(n,Xt)",0.0154662987561394,2.024845371056608e-05,600.0
127,Li6,"(n,Xt)",0.1455019120697977,0.0002737298903493,600.0
130,Li6,"(n,Xt)",1.0475537386717868,0.001124984251121,600.0
130,Li7,"(n,Xt)",0.0500318507354659,8.56527620112184e-05,600.0
140,Li6,"(n,Xt)",1.057679131169068,0.0011026052731397,650.0
140,Li7,"(n,Xt)",0.0465078458920491,7.507104745992285e-05,650.0
137,Li6,"(n,Xt)",0.1440981822518213,0.000160032898703,650.0
137,Li7,"(n,Xt)",0.0146821108074559,1.9239407960031303e-05,650.0
147,Li7,"(n,Xt)",0.0137366103333812,1.7613401208141985e-05,700.0
147,Li6,"(n,Xt)",0.1429568286655855,0.0003679684062601,700.0
150,Li7,"(n,Xt)",0.0424867093342361,5.3591787137509614e-05,700.0
150,Li6,"(n,Xt)",1.0657239822771118,0.0009950590947808,700.0
160,Li6,"(n,Xt)",1.072502471618204,0.0009115406871374,750.0
160,Li7,"(n,Xt)",0.0378456391633904,6.199893989195551e-05,750.0
157,Li6,"(n,Xt)",0.1404917284825147,0.0003166671158368,750.0
157,Li7,"(n,Xt)",0.0125799480925486,1.7827842156942466e-05,750.0
167,Li6,"(n,Xt)",0.1369778999993257,0.0003852214314389,800.0
167,Li7,"(n,Xt)",0.0111908359528787,1.8097710279520417e-05,800.0
170,Li6,"(n,Xt)",1.0801015737581534,0.0010944384191297,800.0
170,Li7,"(n,Xt)",0.0325678112669619,5.106946907991205e-05,800.0
180,Li6,"(n,Xt)",1.0809777837542325,0.0009956599330286,850.0
180,Li7,"(n,Xt)",0.0262697255890674,3.9662741799432e-05,850.0
177,Li6,"(n,Xt)",0.1312329145039491,0.0002062315192699,850.0
177,Li7,"(n,Xt)",0.0094435192586729,1.2870988749822469e-05,850.0
187,Li6,"(n,Xt)",0.120126986307767,0.0001827353032116,900.0
190,Li6,"(n,Xt)",1.068680594569948,0.0019368396192865,900.0
190,Li7,"(n,Xt)",0.0188910752275695,3.0483351372272623e-05,900.0
187,Li7,"(n,Xt)",0.0072044183171491,1.1548340399758638e-05,900.0
