wppm,mean,std. dev.
0.0,1.331553922772718,0.0013051274062738966
50.0,1.3313303242329304,0.0009361851822038978
100.0,1.3315073520046588,0.001118885944053165
150.0,1.3321626080399542,0.0014044558876674872
200.0,1.3325904713956473,0.0013191557708447208
250.0,1.3313090839679718,0.0009518530878078066
300.0,1.3305899702251256,0.0013589157706759628
350.0,1.3314739382733347,0.001212928867230627
400.0,1.329944039343298,0.00171493504402481
450.0,1.3285703438384089,0.0009811521064694388
500.0,1.3260068200609472,0.0010037375039806114
550.0,1.324846215427289,0.0012825609356347267
600.0,1.3220444448665352,0.0014846875059860494
650.0,1.3167035774864546,0.0014643965506014988
700.0,1.3082600387363867,0.0015957052604300634
750.0,1.3005928644251985,0.0011746507513299342
800.0,1.2861857131455976,0.0011616873747595827
850.0,1.261625731024515,0.0012049807844516792
900.0,1.2056969962972586,0.001451176236298364
