wppm,mean,std. dev.
0.0,1.2928971958792452,0.0011513314513572335
50.0,1.292403795317646,0.0012630525962395555
100.0,1.2940210222860307,0.0013492271766554448
150.0,1.2927776793804875,0.0011406625904071342
200.0,1.293016770614375,0.0011584077547500075
250.0,1.2939546355111609,0.0013261004451086149
300.0,1.297574530981811,0.0010826078080367182
350.0,1.296471672956442,0.0012214518069793472
400.0,1.298526102668747,0.001034444905969213
450.0,1.2974620693453285,0.0011015859324151251
500.0,1.2979704958582967,0.0009984757225480919
550.0,1.2984350571494556,0.0011311225152733642
600.0,1.2975029660588915,0.0009434526738387907
650.0,1.2991309745550985,0.0014796280062615696
700.0,1.295370616460692,0.0011811659520389668
750.0,1.2882203038354716,0.0015338665248077438
800.0,1.278611538650386,0.0016797576744623916
850.0,1.2574329334343606,0.000818364750873469
900.0,1.2137415370059066,0.000990948535462335
