cell,nuclide,score,mean,std. dev.,wppm
10,Li6,"(n,Xt)",0.9828635215922156,0.0006758237058248,0.0
10,Li7,"(n,Xt)",0.0697423017086483,8.365648310219667e-05,0.0
6,Li6,"(n,Xt)",0.1681455449905785,0.0003924000461393,0.0
6,Li7,"(n,Xt)",0.0202045160773608,3.0066526791894116e-05,0.0
20,Li6,"(n,Xt)",0.9851061196658776,0.0006585665894984,50.0
20,Li7,"(n,Xt)",0.0686836460069599,7.93472828576268e-05,50.0
17,Li6,"(n,Xt)",0.168206883441858,0.0003579582554643,50.0
17,Li7,"(n,Xt)",0.0199802193255542,2.4061891793826244e-05,50.0
27,Li7,"(n,Xt)",0.0197550488983883,2.436031101000008e-05,100.0
27,Li6,"(n,Xt)",0.1685181901848747,0.0002780026986303,100.0
30,Li6,"(n,Xt)",0.9865749129097582,0.0007136161181055,100.0
30,Li7,"(n,Xt)",0.0674936052938824,0.0001072937617673,100.0
37,Li7,"(n,Xt)",0.0195129640781483,2.7631275943493523e-05,150.0
40,Li6,"(n,Xt)",0.9893395627813448,0.0007222091504796,150.0
40,Li7,"(n,Xt)",0.0663073603697204,0.0001024346218839,150.0
37,Li6,"(n,Xt)",0.168783583305086,0.0002536530506144,150.0
47,Li7,"(n,Xt)",0.0192421097621417,2.6415352820325063e-05,200.0
47,Li6,"(n,Xt)",0.1686402792628551,0.0003005524947398,200.0
50,Li6,"(n,Xt)",0.9937559057610994,0.0013577853400307,200.0
50,Li7,"(n,Xt)",0.0649132150021056,8.36889099795728e-05,200.0
60,Li6,"(n,Xt)",0.9979559947101236,0.0011366657324399,250.0
60,Li7,"(n,Xt)",0.0634409757568437,6.784991301088587e-05,250.0
57,Li6,"(n,Xt)",0.1684616316301723,0.0003655934547299,250.0
57,Li7,"(n,Xt)",0.0189422619411018,2.4230801215100915e-05,250.0
67,Li7,"(n,Xt)",0.0186088813105403,2.6970308214448915e-05,300.0
67,Li6,"(n,Xt)",0.1683029293160494,0.0003753300737523,300.0
70,Li6,"(n,Xt)",1.0031147068007773,0.001131055979688,300.0
70,Li7,"(n,Xt)",0.0618194520603789,8.475341372155325e-05,300.0
80,Li6,"(n,Xt)",1.009059673238336,0.000997895206943,350.0
80,Li7,"(n,Xt)",0.0600956907379476,8.706485567723579e-05,350.0
