wppm,mean,std. dev.
0.0,1.2001142930353728,0.0011417097750596986
50.0,1.2031500250406828,0.0008312802971744748
100.0,1.2053594924702886,0.0009615183197861729
150.0,1.2072435475725427,0.0011480110205889045
200.0,1.2123826973153833,0.0009214346913062928
250.0,1.2146719392801766,0.0012042765383314265
300.0,1.2188426827960528,0.00101761737443228
350.0,1.2219892412938764,0.001007911557852811
400.0,1.2249521581362952,0.0009043989339414586
450.0,1.2303723928193684,0.0011810644793628525
500.0,1.233781453178813,0.0010841802169342764
550.0,1.2391342265677312,0.001146960383509393
600.0,1.2435149778724817,0.0011512302785967917
650.0,1.2475346121963269,0.0013350857804408545
700.0,1.2545670707674548,0.0011746022456881622
750.0,1.2590024427661486,0.0012310490209746655
800.0,1.2581539677929985,0.0006718975585150385
850.0,1.2504143561157697,0.0013882933653627182
900.0,1.2264061035413183,0.0008320314018493127
