wppm,mean,std. dev.
0.0,1.1867633924984842,0.0011304283829062728
50.0,1.1897170736025642,0.0008510693746455395
100.0,1.1925847782698418,0.0007630521267939187
150.0,1.1942874196607483,0.0010362604600100327
200.0,1.198116474354155,0.0013064320639621645
250.0,1.2009441467321493,0.0010425240980645367
300.0,1.2081916560193007,0.0007381338356299565
350.0,1.2107489900122859,0.0012826904109300254
400.0,1.2177339936691813,0.000948993188738202
450.0,1.2204121298868587,0.001330457288322715
500.0,1.22837192547107,0.0007028147123714815
550.0,1.2321913829215123,0.0010864539878498657
600.0,1.2392200238994238,0.0011767511868614976
650.0,1.2453219797869493,0.0007603222289933657
700.0,1.252524042592034,0.0009937092612902216
750.0,1.2563054787350836,0.0009244909703975018
800.0,1.2614846438446174,0.001441636698734023
850.0,1.255543119671526,0.0010960436503103727
900.0,1.2350373919171707,0.0005712260482555197
