cell,nuclide,score,mean,std. dev.,wppm
10,Li6,"(n,Xt)",0.896695225090814,0.0006803369180252,0.0
10,Li7,"(n,Xt)",0.0457326076121978,7.868295167830291e-05,0.0
6,Li6,"(n,Xt)",0.3650226867087864,0.0006497434402448,0.0
6,Li7,"(n,Xt)",0.0206905006606182,2.9952713673833623e-05,0.0
20,Li6,"(n,Xt)",0.897741795181809,0.0010159204236024,50.0
20,Li7,"(n,Xt)",0.0451002403040769,8.35803684869934e-05,50.0
17,Li6,"(n,Xt)",0.3647231747187475,0.0006698731473966,50.0
17,Li7,"(n,Xt)",0.0204802153778514,2.8954705151266e-05,50.0
27,Li7,"(n,Xt)",0.0202479588625012,2.7022898987707782e-05,100.0
27,Li6,"(n,Xt)",0.3649160256897213,0.0005926573697109,100.0
30,Li6,"(n,Xt)",0.8981960085592725,0.000857699146066,100.0
30,Li7,"(n,Xt)",0.0443240225453871,8.177931770197739e-05,100.0
37,Li7,"(n,Xt)",0.0199848646916331,2.613647145572573e-05,150.0
40,Li6,"(n,Xt)",0.9001626230466657,0.0012093468573,150.0
40,Li7,"(n,Xt)",0.0435085927034753,7.115693809336638e-05,150.0
37,Li6,"(n,Xt)",0.3648650084422337,0.0006854567865708,150.0
47,Li7,"(n,Xt)",0.0197170697195045,2.5655725002417785e-05,200.0
47,Li6,"(n,Xt)",0.3638798242215861,0.0007792151118402,200.0
50,Li6,"(n,Xt)",0.9032395282056876,0.0008969841780036,200.0
50,Li7,"(n,Xt)",0.0426346269286467,8.53407374355194e-05,200.0
60,Li6,"(n,Xt)",0.9033754587371128,0.0011361705699759,250.0
60,Li7,"(n,Xt)",0.041677255808124,7.601915856244119e-05,250.0
57,Li6,"(n,Xt)",0.3635223217012427,0.0006310992347627,250.0
57,Li7,"(n,Xt)",0.0194128502523583,2.957720224051134e-05,250.0
67,Li7,"(n,Xt)",0.0190796263144244,2.452067984041157e-05,300.0
67,Li6,"(n,Xt)",0.3632095854194374,0.0006637317430222,300.0
70,Li6,"(n,Xt)",0.9043916838811727,0.0009288082610288,300.0
70,Li7,"(n,Xt)",0.040668758689662,8.590057199731682e-05,300.0
80,Li6,"(n,Xt)",0.9048726754787058,0.0011693050988067,350.0
80,Li7,"(n,Xt)",0.0395041202065851,6.225918883266832e-05,350.0
77,Li6,"(n,Xt)",0.3636296019604412,0.0007603660013423,350.0
77,Li7,"(n,Xt)",0.0187064561082252,2.3847310247717464e-05,350.0
87,Li6,"(n,Xt)",0.362483785072584,0.0005940472156822,400.0
90,Li6,"(n,Xt)",0.908395534147029,0.0011653404787439,400.0
90,Li7,"(n,Xt)",0.0382982179616877,7.607065482225804e-05,400.0
87,Li7,"(n,Xt)",0.018293350594088,2.3851458352449944e-05,400.0
97,Li7,"(n,Xt)",0.0178258166058104,2.47329828817399e-05,450.0
97,Li6,"(n,Xt)",0.3611580607978152,0.0006212014573181,450.0
100,Li7,"(n,Xt)",0.0369520270633308,5.918494508531455e-05,450.0
100,Li6,"(n,Xt)",0.9088637092421038,0.0010007126584876,450.0
110,Li6,"(n,Xt)",0.9113281109047382,0.0011411237632422,500.0
110,Li7,"(n,Xt)",0.0354059937146358,6.035817726473437e-05,500.0
