cell,nuclide,score,mean,std. dev.,wppm
10,Li6,"(n,Xt)",0.9600093933231376,0.0011166052084399,0.0
10,Li7,"(n,Xt)",0.0581531940231665,5.964841087310554e-05,0.0
6,Li6,"(n,Xt)",0.2542271565831798,0.0002726268982152,0.0
6,Li7,"(n,Xt)",0.0205074519497614,2.955606230730221e-05,0.0
20,Li6,"(n,Xt)",0.9607352335559748,0.0011972906822006,50.0
20,Li7,"(n,Xt)",0.057252131314299,7.37266047111604e-05,50.0
17,Li6,"(n,Xt)",0.2541280264186514,0.0003944600414337,50.0
17,Li7,"(n,Xt)",0.0202884040287208,2.7614247282727227e-05,50.0
27,Li7,"(n,Xt)",0.0200492988190815,2.966835615782294e-05,100.0
27,Li6,"(n,Xt)",0.2547758928512635,0.0005218716843399,100.0
30,Li6,"(n,Xt)",0.9629091235749634,0.0012418511592156,100.0
30,Li7,"(n,Xt)",0.0562867070407222,7.063572968138304e-05,100.0
37,Li7,"(n,Xt)",0.0198088096094586,2.9069025534454975e-05,150.0
40,Li6,"(n,Xt)",0.9633327645176898,0.0010690908207808,150.0
40,Li7,"(n,Xt)",0.0553200332781201,6.563160821397541e-05,150.0
37,Li6,"(n,Xt)",0.2543160719752188,0.0003911565490111,150.0
47,Li7,"(n,Xt)",0.0195399619290367,2.7825887839651592e-05,200.0
47,Li6,"(n,Xt)",0.253431397026664,0.000385366656246,200.0
50,Li6,"(n,Xt)",0.9658869738114912,0.0010885313069226,200.0
50,Li7,"(n,Xt)",0.054158437847183,8.789983125150114e-05,200.0
60,Li6,"(n,Xt)",0.9689115127240604,0.0011482618599016,250.0
60,Li7,"(n,Xt)",0.0528890574301276,8.980035000581067e-05,250.0
57,Li6,"(n,Xt)",0.2529232167736112,0.0006567096805533,250.0
57,Li7,"(n,Xt)",0.0192308485833617,2.655907037156187e-05,250.0
67,Li7,"(n,Xt)",0.0188912854224305,2.27882541221114e-05,300.0
67,Li6,"(n,Xt)",0.2529167202492132,0.000783764824343,300.0
70,Li6,"(n,Xt)",0.974212985738068,0.0007423775996958,300.0
70,Li7,"(n,Xt)",0.0515535395720993,7.815728429662042e-05,300.0
80,Li6,"(n,Xt)",0.9755780690737426,0.0011329429258419,350.0
80,Li7,"(n,Xt)",0.0500894360815334,6.371069816885872e-05,350.0
77,Li6,"(n,Xt)",0.2522710758037232,0.0004512567406681,350.0
77,Li7,"(n,Xt)",0.0185330919974428,2.632763753828338e-05,350.0
87,Li6,"(n,Xt)",0.2518039447218797,0.000301164901252,400.0
90,Li6,"(n,Xt)",0.9801376389123408,0.0009865928073448,400.0
90,Li7,"(n,Xt)",0.0484734326629466,7.263026715478919e-05,400.0
87,Li7,"(n,Xt)",0.0181110863715797,2.711904364201608e-05,400.0
97,Li7,"(n,Xt)",0.0176477560792637,2.504745072065497e-05,450.0
97,Li6,"(n,Xt)",0.2514755371984932,0.0006025474495581,450.0
100,Li7,"(n,Xt)",0.0467634762023317,6.714783738169884e-05,450.0
100,Li6,"(n,Xt)",0.98157529986524,0.0009193975911831,450.0
