cell,nuclide,score,mean,std. dev.,wppm
10,Li6,"(n,Xt)",0.988625374836872,0.000856116162301,0.0
10,Li7,"(n,Xt)",0.0764110213977894,0.0001564292525319,0.0
6,Li6,"(n,Xt)",0.1296036418269011,0.0003653262518056,0.0
6,Li7,"(n,Xt)",0.0199539022115631,3.1022578610228654e-05,0.0
20,Li6,"(n,Xt)",0.9913307715314618,0.0008107257051237,50.0
20,Li7,"(n,Xt)",0.0752197749284239,0.0001515841644497,50.0
17,Li6,"(n,Xt)",0.1295133316014787,0.0001586015160704,50.0
17,Li7,"(n,Xt)",0.0197379167509554,3.0111222110234664e-05,50.0
27,Li7,"(n,Xt)",0.0195149404337791,2.9981764712487845e-05,100.0
27,Li6,"(n,Xt)",0.1292808604852056,0.0002939190684657,100.0
30,Li6,"(n,Xt)",0.9943760931081668,0.0008283862489391,100.0
30,Li7,"(n,Xt)",0.0739493911903595,0.0001844431513925,100.0
37,Li7,"(n,Xt)",0.019266977407223,3.046206047352749e-05,150.0
40,Li6,"(n,Xt)",0.9993317615975394,0.0006668793435183,150.0
40,Li7,"(n,Xt)",0.0725527155112812,0.0001649794797341,150.0
37,Li6,"(n,Xt)",0.1293684711000549,0.0002458903057813,150.0
47,Li7,"(n,Xt)",0.0190037684970087,2.933744776042349e-05,200.0
47,Li6,"(n,Xt)",0.12889142510355,0.0003290660852602,200.0
50,Li6,"(n,Xt)",1.0048068712949878,0.0015764342304131,200.0
50,Li7,"(n,Xt)",0.0710183446730464,0.0001472036817459,200.0
60,Li6,"(n,Xt)",1.0070036988276327,0.0018164107140217,250.0
60,Li7,"(n,Xt)",0.0694363422987568,0.000146810015814,250.0
57,Li6,"(n,Xt)",0.1289877388689157,0.0002386140017651,250.0
57,Li7,"(n,Xt)",0.0187055852540041,2.928419638822523e-05,250.0
67,Li7,"(n,Xt)",0.0183714522476901,2.743569848834616e-05,300.0
67,Li6,"(n,Xt)",0.1288971429816295,0.0002664677160139,300.0
70,Li6,"(n,Xt)",1.0158295831012611,0.000898430029398,300.0
70,Li7,"(n,Xt)",0.067682946475001,0.0001539437567583,300.0
80,Li6,"(n,Xt)",1.0211741021217988,0.0008355362065561,350.0
80,Li7,"(n,Xt)",0.0657482081722945,0.0001543736342602,350.0
77,Li6,"(n,Xt)",0.1288668784436016,0.0002293800237138,350.0
77,Li7,"(n,Xt)",0.0180018987674379,2.834327162967131e-05,350.0
87,Li6,"(n,Xt)",0.128897246101436,0.0002144853840977,400.0
90,Li6,"(n,Xt)",1.026638488616801,0.00086886727499,400.0
90,Li7,"(n,Xt)",0.0635891783917696,0.0001585175824245,400.0
87,Li7,"(n,Xt)",0.0175976459865509,2.423910515243216e-05,400.0
97,Li7,"(n,Xt)",0.017138182081185,2.1079148386651944e-05,450.0
97,Li6,"(n,Xt)",0.1282937311630815,0.0003706521387555,450.0
100,Li7,"(n,Xt)",0.0611727477931528,0.0001487699958234,450.0
100,Li6,"(n,Xt)",1.0339483662907791,0.0008696425937967,450.0
110,Li6,"(n,Xt)",1.039240748980659,0.0007563104509078,500.0
110,Li7,"(n,Xt)",0.0585061854679708,0.0001279157064128,500.0
107,Li6,"(n,Xt)",0.1282251512210125,0.0002162737649104,500.0
107,Li7,"(n,Xt)",0.0166148640646661,2.0439062874970294e-05,500.0
120,Li6,"(n,Xt)",1.0495068367031235,0.0007011573580551,550.0
120,Li7,"(n,Xt)",0.0556170411569285,0.0001220232763936,550.0
117,Li6,"(n,Xt)",0.1274691574859575,0.0002050830017755,550.0
117,Li7,"(n,Xt)",0.0160196291929107,2.161565600573714e-05,550.0
127,Li7,"(n,Xt)",0.0153434771923495,2.2732700091240404e-05,600.0
127,Li6,"(n,Xt)",0.1261845376573646,0.0001773909524059,600.0
130,Li6,"(n,Xt)",1.0560192897529546,0.0011207194211674,600.0
130,Li7,"(n,Xt)",0.0523076438189863,0.0001323476099902,600.0
140,Li6,"(n,Xt)",1.065540138586519,0.0014206045753992,650.0
140,Li7,"(n,Xt)",0.0486284360226853,0.000116875519524,650.0
137,Li6,"(n,Xt)",0.1255079756746011,0.0002691965571657,650.0
137,Li7,"(n,Xt)",0.0145641323082822,2.362402205640754e-05,650.0
147,Li7,"(n,Xt)",0.0136199540710748,2.211201740790879e-05,700.0
147,Li6,"(n,Xt)",0.1243957218119206,0.0001953358419296,700.0
150,Li7,"(n,Xt)",0.0444507311105549,0.0001035843043967,700.0
150,Li6,"(n,Xt)",1.0747244281526145,0.0007562984882263,700.0
160,Li6,"(n,Xt)",1.0877039328120326,0.0012222563819326,750.0
160,Li7,"(n,Xt)",0.0395479302401922,0.0001054960508093,750.0
157,Li6,"(n,Xt)",0.1223756089933803,0.000248911721019,750.0
157,Li7,"(n,Xt)",0.0124800025775363,1.854871887898324e-05,750.0
167,Li6,"(n,Xt)",0.11859339328368,0.0002340077003194,800.0
167,Li7,"(n,Xt)",0.0110896054236183,2.028209609954292e-05,800.0
170,Li6,"(n,Xt)",1.0953734942588689,0.0006951653459104,800.0
170,Li7,"(n,Xt)",0.0339848857143319,7.340157319759349e-05,800.0
180,Li6,"(n,Xt)",1.0995736110349994,0.0008997921474494,850.0
180,Li7,"(n,Xt)",0.0273947247279,4.583558309950292e-05,850.0
177,Li6,"(n,Xt)",0.1134117378289576,0.0001718861644264,850.0
177,Li7,"(n,Xt)",0.0093629995911395,1.38386815564097e-05,850.0
187,Li6,"(n,Xt)",0.1030465681340012,0.0001840727171507,900.0
190,Li6,"(n,Xt)",1.089645933235955,0.0011208135167926,900.0
190,Li7,"(n,Xt)",0.0197081588394278,3.791496006272724e-05,900.0
187,Li7,"(n,Xt)",0.0071411421887092,1.1647263982549032e-05,900.0
