cell,nuclide,score,mean,std. dev.,wppm
10,Li6,"(n,Xt)",0.9892626054602178,0.0010973819746534,0.0
10,Li7,"(n,Xt)",0.0798135123257271,0.0001628614572503,0.0
6,Li6,"(n,Xt)",0.1112680147188261,0.0002673450320912,0.0
6,Li7,"(n,Xt)",0.0197701605306018,3.5451258526829633e-05,0.0
20,Li6,"(n,Xt)",0.9940174463583018,0.0007943728713784,50.0
20,Li7,"(n,Xt)",0.0785201699410984,0.0001426700523166,50.0
17,Li6,"(n,Xt)",0.1110609832961478,0.000196235697447,50.0
17,Li7,"(n,Xt)",0.0195514254451347,3.3696897601814115e-05,50.0
27,Li7,"(n,Xt)",0.0193275754685697,3.205627346398983e-05,100.0
27,Li6,"(n,Xt)",0.1111410216278701,0.00010935596757,100.0
30,Li6,"(n,Xt)",0.9977054757685192,0.0009390631472545,100.0
30,Li7,"(n,Xt)",0.0771854196053295,0.0001723123687996,100.0
37,Li7,"(n,Xt)",0.0190854490054191,3.240476417586695e-05,150.0
40,Li6,"(n,Xt)",1.0010932482138415,0.0011066217676709,150.0
40,Li7,"(n,Xt)",0.075751828891207,0.0001589646796573,150.0
37,Li6,"(n,Xt)",0.1113130214620752,0.0002588391944638,150.0
47,Li7,"(n,Xt)",0.0188214051471756,3.176986989345604e-05,200.0
47,Li6,"(n,Xt)",0.1110255000971362,0.0002735098081043,200.0
50,Li6,"(n,Xt)",1.008351794861687,0.0008667338119052,200.0
50,Li7,"(n,Xt)",0.0741839972093844,0.0001483153730424,200.0
60,Li6,"(n,Xt)",1.012581992982121,0.0011780097993291,250.0
60,Li7,"(n,Xt)",0.0725034903442584,0.0001544872076668,250.0
57,Li6,"(n,Xt)",0.1110591486617243,0.0001945567407472,250.0
57,Li7,"(n,Xt)",0.0185273072920731,2.9262104457460563e-05,250.0
67,Li7,"(n,Xt)",0.018188965276038,2.8125361100598613e-05,300.0
67,Li6,"(n,Xt)",0.1108233106497237,0.0002715528247702,300.0
70,Li6,"(n,Xt)",1.0191753974921425,0.0009668307809971,300.0
70,Li7,"(n,Xt)",0.0706550093781487,0.0001620228042137,300.0
80,Li6,"(n,Xt)",1.0248765952496024,0.000936213576556,350.0
80,Li7,"(n,Xt)",0.0686313545450579,0.0001708654506167,350.0
77,Li6,"(n,Xt)",0.1106452040381321,0.0003308131346425,350.0
77,Li7,"(n,Xt)",0.0178360874610841,2.7522995096069657e-05,350.0
87,Li6,"(n,Xt)",0.1103439935371463,0.0001930116653013,400.0
90,Li6,"(n,Xt)",1.030776257812951,0.0008665959144744,400.0
90,Li7,"(n,Xt)",0.06639941159591,0.0001703908251033,400.0
87,Li7,"(n,Xt)",0.0174324951902882,2.573745342804528e-05,400.0
97,Li7,"(n,Xt)",0.0169746209725753,2.310954848336622e-05,450.0
97,Li6,"(n,Xt)",0.110129176959556,0.0001257113005458,450.0
100,Li7,"(n,Xt)",0.0638413279096173,0.0001487963663719,450.0
100,Li6,"(n,Xt)",1.0394272669776197,0.001164661136748,450.0
110,Li6,"(n,Xt)",1.046417243094694,0.0010679646654666,500.0
110,Li7,"(n,Xt)",0.0610440676301263,0.0001199493649245,500.0
107,Li6,"(n,Xt)",0.1098603429330105,0.000141193789359,500.0
107,Li7,"(n,Xt)",0.0164597995209821,2.3972480203837005e-05,500.0
120,Li6,"(n,Xt)",1.0558435320190651,0.0011236916509719,550.0
120,Li7,"(n,Xt)",0.0580167878637422,0.0001159875770115,550.0
117,Li6,"(n,Xt)",0.1094019761014424,0.0001971988365458,550.0
117,Li7,"(n,Xt)",0.0158719305834816,2.2241756226597672e-05,550.0
127,Li7,"(n,Xt)",0.0151911817781765,1.9632292854100397e-05,600.0
127,Li6,"(n,Xt)",0.1089030260933128,0.0002729193329511,600.0
130,Li6,"(n,Xt)",1.064812237164805,0.0011128079672285,600.0
130,Li7,"(n,Xt)",0.0546085328361874,0.0001100872072933,600.0
140,Li6,"(n,Xt)",1.074807113000114,0.0013094896283604,650.0
140,Li7,"(n,Xt)",0.0507109326821594,0.0001041601833211,650.0
137,Li6,"(n,Xt)",0.1076038514107187,0.0002375087594784,650.0
137,Li7,"(n,Xt)",0.0144127151033348,2.0765349345806852e-05,650.0
147,Li7,"(n,Xt)",0.0134785681310004,2.26644633227351e-05,700.0
147,Li6,"(n,Xt)",0.1066756583487196,0.0002517632989283,700.0
150,Li7,"(n,Xt)",0.0463370190520645,0.0001006308125466,700.0
150,Li6,"(n,Xt)",1.0880758252356704,0.0011426571833043,700.0
160,Li6,"(n,Xt)",1.100324304227541,0.0012186860528719,750.0
160,Li7,"(n,Xt)",0.0412382647790495,0.0001059311066354,750.0
157,Li6,"(n,Xt)",0.1050866710682852,0.0001368515119265,750.0
157,Li7,"(n,Xt)",0.0123532026912729,1.833741826488866e-05,750.0
167,Li6,"(n,Xt)",0.1018994783832053,0.0001930374685871,800.0
167,Li7,"(n,Xt)",0.0109770322400773,1.669223023794341e-05,800.0
170,Li6,"(n,Xt)",1.1098641807847691,0.0006392396150819,800.0
170,Li7,"(n,Xt)",0.0354132763849468,7.264261022004774e-05,800.0
180,Li6,"(n,Xt)",1.1157759208777966,0.0013762699789232,850.0
180,Li7,"(n,Xt)",0.0285575788339404,4.9071291855723445e-05,850.0
177,Li6,"(n,Xt)",0.0968144089924087,0.0001750548986969,850.0
177,Li7,"(n,Xt)",0.0092664474116238,1.3682257953462835e-05,850.0
187,Li6,"(n,Xt)",0.0874417577768986,0.0001430550250326,900.0
190,Li6,"(n,Xt)",1.1114043830882685,0.0008187523915131,900.0
190,Li7,"(n,Xt)",0.0204976035286412,3.64018701516317e-05,900.0
187,Li7,"(n,Xt)",0.0070623591475098,1.1442845681815987e-05,900.0
