wppm,mean,std. dev.
0.0,1.3416124101685258,0.001761587581056184
50.0,1.34228212043398,0.0016735313577394431
100.0,1.3408920949898102,0.001979976160256916
150.0,1.3404283130576597,0.0017950305130730883
200.0,1.3412179376151057,0.001532332410180481
250.0,1.3363358363118338,0.0014462826703983275
300.0,1.337308285817787,0.001466314433214735
350.0,1.3358635835879038,0.0014034983472269679
400.0,1.3339710939808966,0.001255448962012456
450.0,1.331904699545917,0.0014058363383646565
500.0,1.3269850156669263,0.001361245135721279
550.0,1.3235289431935835,0.0016887227268113376
600.0,1.3208616628877472,0.0015457454468364071
650.0,1.313210616769056,0.00135578663075449
700.0,1.305216775084204,0.00134937251944362
750.0,1.2934415089648297,0.0011899700457813122
800.0,1.2727347811501415,0.0011819838694605296
850.0,1.2441208932400152,0.0010690384940347537
900.0,1.1866764120561462,0.0011130902867470768
