cell,nuclide,score,mean,std. dev.
163,Li6,"(n,Xt)",0.08573744710749268,0.00022799961468197003
163,Li7,"(n,Xt)",0.014576377634220521,1.716763658249554e-05
166,Li6,"(n,Xt)",1.0207201102612429,0.0011196093967290772
166,Li7,"(n,Xt)",0.045290666481657166,0.00010645482290289789
169,Li6,"(n,Xt)",0.11281367822434285,0.0004880000284493618
169,Li7,"(n,Xt)",0.0011133716874121408,1.8346483695467096e-05
