cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.0472219565891629,5.715866248130943e-05,0.01
10,Li7,"(n,Xt)",0.0892069369834789,0.0001059176899946,0.01
6,Li6,"(n,Xt)",0.0003992089791468,9.422741429098972e-07,0.01
6,Li7,"(n,Xt)",0.0195823581568485,2.3774756440263343e-05,0.01
20,Li6,"(n,Xt)",0.9416317364371152,0.0011119355666357,7.5
20,Li7,"(n,Xt)",0.0821432902287279,9.362255699987112e-05,7.5
17,Li6,"(n,Xt)",0.072049043018684,0.000127524718148,7.5
17,Li7,"(n,Xt)",0.0181297964353337,2.1110398713656857e-05,7.5
30,Li6,"(n,Xt)",0.989053994450859,0.0011515349451136,15.0
30,Li7,"(n,Xt)",0.0750658168847877,9.086321423054898e-05,15.0
27,Li6,"(n,Xt)",0.0974043123522531,0.000209515939826,15.0
27,Li7,"(n,Xt)",0.0166678991685479,1.75528163282495e-05,15.0
37,Li7,"(n,Xt)",0.0147177976679796,1.54523495449013e-05,25.0
37,Li6,"(n,Xt)",0.1196451155232429,0.0002744382724043,25.0
40,Li7,"(n,Xt)",0.065813376973103,9.288358821555629e-05,25.0
40,Li6,"(n,Xt)",1.0097949665957713,0.0008077535368058,25.0
50,Li6,"(n,Xt)",1.0165147679784376,0.0012118221023632,50.0
50,Li7,"(n,Xt)",0.0431766734591016,5.5119210016595e-05,50.0
47,Li6,"(n,Xt)",0.1558921025789036,0.0003886268738652,50.0
47,Li7,"(n,Xt)",0.0098298158165252,9.65014864595778e-06,50.0
60,Li6,"(n,Xt)",1.0095742947116402,0.0010208239038965,75.0
60,Li7,"(n,Xt)",0.0212564645581944,2.6416326376799595e-05,75.0
57,Li6,"(n,Xt)",0.1810231774687989,0.0003103827242374,75.0
57,Li7,"(n,Xt)",0.0049259270205164,5.061794113179496e-06,75.0
70,Li6,"(n,Xt)",1.0030782572508108,0.0013948900294792,99.99
70,Li7,"(n,Xt)",8.36787259478343e-06,1.1353090239422374e-08,99.99
67,Li6,"(n,Xt)",0.1998752256134926,0.0004595727032235,99.99
67,Li7,"(n,Xt)",1.9748955965477187e-06,2.240172110955629e-09,99.99
