cell,nuclide,score,mean,std. dev.
70,Li6,"(n,Xt)",0.9855259174318884,0.0009240956863092021
70,Li7,"(n,Xt)",8.819332363662493e-06,1.5430420772991516e-08
67,Li6,"(n,Xt)",0.203578741910429,0.0004590190710511686
67,Li7,"(n,Xt)",2.094821059595824e-06,1.8016123882194297e-09
