cell,nuclide,score,mean,std. dev.
60,Li6,"(n,Xt)",0.9933330704053217,0.001090406179913231
60,Li7,"(n,Xt)",0.022409386401494664,4.205054799151727e-05
57,Li6,"(n,Xt)",0.1851866199040727,0.00031387194818284324
57,Li7,"(n,Xt)",0.00522878734518707,4.281538859352254e-06
