cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.29470524285342237,0.0005183142913280853
10,Li7,"(n,Xt)",0.0823341942386554,0.00017765268496206183
6,Li6,"(n,Xt)",0.0010079427086650676,2.9756116168164175e-06
6,Li7,"(n,Xt)",0.02062363562903097,3.501640561333486e-05
