cell,nuclide,score,mean,std. dev.
70,Li6,"(n,Xt)",1.0042927569377085,0.0007894637582929607
70,Li7,"(n,Xt)",7.658371102423498e-06,1.6914208547286128e-08
67,Li6,"(n,Xt)",0.24757132800182519,0.0006526481691193232
67,Li7,"(n,Xt)",2.0005131378701615e-06,2.4457217355655823e-09
