enrichment,mean,std. dev.
0.01,0.4131538539216691,0.00036329560484767533
7.5,1.1987798615111944,0.0009813481269155865
15.0,1.2408652457098028,0.001442967321563017
25.0,1.2624089142191812,0.0010207168026350772
50.0,1.2717462654713523,0.000968097694801433
75.0,1.2628988484302124,0.0013552599301660247
99.99,1.247352589663898,0.0010867888738925913
