enrichment,mean,std. dev.
0.01,0.4295206600652864,0.0006926312531577096
7.5,1.1834817288713126,0.001260781341622482
15.0,1.2179921421770472,0.0010801102617493637
25.0,1.2322987706898267,0.001360136591890199
50.0,1.231787287620896,0.0011091795860497973
75.0,1.2193441944589927,0.0013195655795683935
99.99,1.198944564320065,0.0015767419553005541
