enrichment,bare,7_slry_0_mlt_0.2_ref_0.5_pp.csv,7_slry_0_mlt_0.2_ref_1.5_pp.csv,7_slry_0_mlt_0.2_ref_1_pp.csv,7_slry_0_mlt_0.2_ref_2_pp.csv,7_slry_0_mlt_0.4_ref_0.5_pp.csv,7_slry_0_mlt_0.4_ref_1.5_pp.csv,7_slry_0_mlt_0.4_ref_1_pp.csv,7_slry_0_mlt_0.4_ref_2_pp.csv,7_slry_0_mlt_0.6_ref_0.5_pp.csv,7_slry_0_mlt_0.6_ref_1.5_pp.csv,7_slry_0_mlt_0.6_ref_1_pp.csv,7_slry_0_mlt_0.6_ref_2_pp.csv,7_slry_0_mlt_0.8_ref_0.5_pp.csv,7_slry_0_mlt_0.8_ref_1.5_pp.csv,7_slry_0_mlt_0.8_ref_1_pp.csv,7_slry_0_mlt_0.8_ref_2_pp.csv,7_slry_0_mlt_1_ref_0.5_pp.csv,7_slry_0_mlt_1_ref_1.5_pp.csv,7_slry_0_mlt_1_ref_1_pp.csv,7_slry_0_mlt_1_ref_2_pp.csv
0.01,0.000474573,0.0007008140396784,0.0006881634655489,0.0006926312531577,0.0006925264542572,0.0005565884884049,0.0005240222040827,0.0005413117376172,0.0005108771144003,0.0004357210493345,0.0004723032992868,0.0004379950825383,0.0004787826184711,0.0005131299566921,0.0004970970593781,0.0005011169847838,0.0004815391306047,0.0004800523115798,0.0004751661171648,0.0004785601662243,0.0004788486666814
7.5,0.000587528,0.0012764698151365,0.001291973367911,0.0012607813416224,0.0012756170746529,0.00108939556473,0.001098862093567,0.001075465651177,0.001060029385432,0.0012610810312865,0.0012618589266735,0.0012448065667165,0.0012518620154965,0.0012174700118112,0.0012264486147181,0.0012134933017732,0.001199366773547,0.001505637505625,0.0015077996629939,0.0014922898074229,0.0015178518470589
15.0,0.001251596,0.0010649162281333,0.0010509521342988,0.0010801102617493,0.0010502570882726,0.0011399778255856,0.0011440749958573,0.0011422837336868,0.00115594358057,0.0016306215129853,0.0016297995610814,0.0016221554193216,0.0016350852080268,0.0010040055787886,0.0009930764361515,0.0009929593694737,0.0009818476241451,0.0007181261323451,0.0007237018872757,0.0007128376771205,0.0007244893207014
25.0,0.001272486,0.0013671539576613,0.0013557128942852,0.0013601365918901,0.0013541189743202,0.0010872005005545,0.0010823491226158,0.0010743911370262,0.001079955731373,0.0010581576679302,0.0010593580040281,0.0010582809445601,0.0010607223316444,0.0008435035542463,0.0008472460207821,0.0008489865271664,0.0008525044082406,0.0011284113955385,0.001129073293133,0.0011263430611204,0.0011222484186973
50.0,0.001310144,0.0011040478472648,0.0011130627923958,0.0011091795860497,0.0011054596805775,0.0016645860051923,0.0016692476637133,0.0016632061958461,0.0016670897866994,0.0012252035052756,0.0012308002034618,0.0012397338052593,0.0012289242923507,0.0014187930259632,0.0014216677463816,0.0014247476843675,0.0014279405924036,0.0014779925522465,0.001479038173301,0.0014834642853566,0.0014801374432357
75.0,0.00113424,0.0013093826194391,0.0013162751468479,0.0013195655795683,0.0013222067525484,0.0017184632552821,0.001721255304825,0.0017149800049113,0.0017221989401364,0.0013092405617466,0.00131762632484,0.0013119260851683,0.0013094256142573,0.0013947722638551,0.0013911834290716,0.0013974478651493,0.001384299254081,0.0008479225577243,0.0008497259592521,0.0008472917729875,0.0008457768380713
99.99,0.001036591,0.0015772116256871,0.0015815943188811,0.0015767419553005,0.0015770464230055,0.0015666525979233,0.001573419538167,0.0015665921110291,0.0015662823132572,0.0017788150471705,0.0017863166681371,0.0017861437707934,0.0017822341701123,0.0014381252035582,0.0014458602022268,0.0014370121373182,0.0014423354960724,0.0014034464891662,0.0014169226631189,0.0014078610481067,0.0014130326432362
