cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3229837761338715,0.0004251110282284,0.01
10,Li7,"(n,Xt)",0.0838807058415064,0.0002176998897395,0.01
6,Li6,"(n,Xt)",0.0008510965156346,2.261096716146649e-06,0.01
6,Li7,"(n,Xt)",0.0205946731423279,3.0034843504676545e-05,0.01
20,Li6,"(n,Xt)",1.0296351000261752,0.0014586647200795,7.5
20,Li7,"(n,Xt)",0.0772221893554559,0.0002152165164454,7.5
17,Li6,"(n,Xt)",0.0840725747755943,0.0002285689939785,7.5
17,Li7,"(n,Xt)",0.0190620570751229,2.5771491511267072e-05,7.5
30,Li6,"(n,Xt)",1.0455914253934768,0.0006375166588834,15.0
30,Li7,"(n,Xt)",0.0705652846305235,0.0001894989853251,15.0
27,Li6,"(n,Xt)",0.1125410507865996,0.0002552964466682,15.0
27,Li7,"(n,Xt)",0.0175292289028273,2.4978439664859807e-05,15.0
37,Li7,"(n,Xt)",0.0154816799378751,2.0511325887166703e-05,25.0
37,Li6,"(n,Xt)",0.1377125622698171,0.0003454425081467,25.0
40,Li7,"(n,Xt)",0.0618329018153887,0.0001550859903018,25.0
40,Li6,"(n,Xt)",1.048665436109753,0.0010605874721219,25.0
50,Li6,"(n,Xt)",1.0392103367505128,0.001382593597367,50.0
50,Li7,"(n,Xt)",0.0404963545492941,0.0001018840933842,50.0
47,Li6,"(n,Xt)",0.1792613271272005,0.0005277714713557,50.0
47,Li7,"(n,Xt)",0.0103456900585933,1.3346759410554423e-05,50.0
60,Li6,"(n,Xt)",1.0262474508445756,0.0007909299267259,75.0
60,Li7,"(n,Xt)",0.0198977747604228,4.823419262081952e-05,75.0
57,Li6,"(n,Xt)",0.2079599352582958,0.0002999204156253,75.0
57,Li7,"(n,Xt)",0.0051869055984031,7.376078573139907e-06,75.0
70,Li6,"(n,Xt)",1.012493179794038,0.0013668480413336,99.99
70,Li7,"(n,Xt)",7.830453898806873e-06,1.850204270935946e-08,99.99
67,Li6,"(n,Xt)",0.2302163081641607,0.0003373413142939,99.99
67,Li7,"(n,Xt)",2.078687199799402e-06,2.638484489570972e-09,99.99
