cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3223440456454461,0.0004266070386976,0.01
10,Li7,"(n,Xt)",0.0838822063931593,0.0002180418734811,0.01
6,Li6,"(n,Xt)",0.0008511191109196,2.284350982124566e-06,0.01
6,Li7,"(n,Xt)",0.020595536505792,3.015260413709034e-05,0.01
20,Li6,"(n,Xt)",1.0295057249282304,0.0014723766209182,7.5
20,Li7,"(n,Xt)",0.0772220193016809,0.0002156294223374,7.5
17,Li6,"(n,Xt)",0.0840745418831663,0.0002277958620664,7.5
17,Li7,"(n,Xt)",0.0190622262762488,2.57756079677854e-05,7.5
30,Li6,"(n,Xt)",1.0455170492374657,0.0006436336179082,15.0
30,Li7,"(n,Xt)",0.0705654402922371,0.0001893747982896,15.0
27,Li6,"(n,Xt)",0.1125425525406415,0.0002548613846432,15.0
27,Li7,"(n,Xt)",0.0175292274132655,2.4975352768904455e-05,15.0
37,Li7,"(n,Xt)",0.0154816643825557,2.0507509893516663e-05,25.0
37,Li6,"(n,Xt)",0.1377155162495552,0.0003460863670557,25.0
40,Li7,"(n,Xt)",0.06183334996003,0.0001549589406989,25.0
40,Li6,"(n,Xt)",1.0486237856005558,0.0010625929008115,25.0
50,Li6,"(n,Xt)",1.039209031244063,0.0013766738739746,50.0
50,Li7,"(n,Xt)",0.040496596624446,0.0001017583382128,50.0
47,Li6,"(n,Xt)",0.1792613461780588,0.0005279187555488,50.0
47,Li7,"(n,Xt)",0.0103456817769053,1.3343813397262531e-05,50.0
60,Li6,"(n,Xt)",1.026260505752956,0.0007922266079307,75.0
60,Li7,"(n,Xt)",0.0198976881856552,4.8243543134424194e-05,75.0
57,Li6,"(n,Xt)",0.207955318419848,0.0002982746582366,75.0
57,Li7,"(n,Xt)",0.00518689428833,7.379321386892544e-06,75.0
70,Li6,"(n,Xt)",1.012480051727699,0.0013622666911647,99.99
70,Li7,"(n,Xt)",7.830358707415262e-06,1.8457551744052542e-08,99.99
67,Li6,"(n,Xt)",0.2302144030590647,0.000337478161884,99.99
67,Li7,"(n,Xt)",2.078687559801879e-06,2.638647478312762e-09,99.99
