cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.320752950776337,0.0004674520790193,0.01
10,Li7,"(n,Xt)",0.0859886735685105,0.0002091469904703,0.01
6,Li6,"(n,Xt)",0.0008520122197584,1.7295003997536626e-06,0.01
6,Li7,"(n,Xt)",0.0206229640503099,3.233344214657397e-05,0.01
20,Li6,"(n,Xt)",1.022187886390466,0.0011947749045933,7.5
20,Li7,"(n,Xt)",0.0791174553748383,0.0002007126155876,7.5
17,Li6,"(n,Xt)",0.0826546166210051,0.0001166887984518,7.5
17,Li7,"(n,Xt)",0.0190932981195477,2.9057310158208063e-05,7.5
30,Li6,"(n,Xt)",1.0372095044370797,0.0009753126825953,15.0
30,Li7,"(n,Xt)",0.0723207479606512,0.0001696376980093,15.0
27,Li6,"(n,Xt)",0.1104499391679958,0.0001652797801731,15.0
27,Li7,"(n,Xt)",0.0175576716227523,2.6420050860688783e-05,15.0
37,Li7,"(n,Xt)",0.0155015567157283,2.081583580518124e-05,25.0
37,Li6,"(n,Xt)",0.1347825504541097,0.0003039020315745,25.0
40,Li7,"(n,Xt)",0.0633864986394603,0.0001456078847,25.0
40,Li6,"(n,Xt)",1.042539714788895,0.0007729856700638,25.0
50,Li6,"(n,Xt)",1.033205855448157,0.0013766570293854,50.0
50,Li7,"(n,Xt)",0.0415217700501316,9.207770581920028e-05,50.0
47,Li6,"(n,Xt)",0.1749248755283548,0.0003303027244463,50.0
47,Li7,"(n,Xt)",0.0103588840262186,1.45217175314674e-05,50.0
60,Li6,"(n,Xt)",1.0197084047899092,0.0013427122185764,75.0
60,Li7,"(n,Xt)",0.0203960653410031,4.159041148882058e-05,75.0
57,Li6,"(n,Xt)",0.2028122798743385,0.0003751417005558,75.0
57,Li7,"(n,Xt)",0.0051940207704645,7.2462598257387294e-06,75.0
70,Li6,"(n,Xt)",1.0062943070754076,0.0014131846690691,99.99
70,Li7,"(n,Xt)",8.025578563285919e-06,1.677120188474589e-08,99.99
67,Li6,"(n,Xt)",0.2249921874117636,0.0002666705681692,99.99
67,Li7,"(n,Xt)",2.08174829454589e-06,2.9479982288088834e-09,99.99
