cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3199389136808959,0.0004344083285376,0.01
10,Li7,"(n,Xt)",0.0879692753273857,0.0001826438900578,0.01
6,Li6,"(n,Xt)",0.0008431959723621,2.559402347285008e-06,0.01
6,Li7,"(n,Xt)",0.0206623593579547,3.1535210457226504e-05,0.01
20,Li6,"(n,Xt)",1.0163219127495484,0.0012368811650471,7.5
20,Li7,"(n,Xt)",0.0809386439695995,0.0001715108942114,7.5
17,Li6,"(n,Xt)",0.0811104988819177,0.0001790863842447,7.5
17,Li7,"(n,Xt)",0.0191274427381171,3.0414051395596835e-05,7.5
30,Li6,"(n,Xt)",1.0307652349335796,0.0016029283952567,15.0
30,Li7,"(n,Xt)",0.0739722407693657,0.0001456855075586,15.0
27,Li6,"(n,Xt)",0.1084704435346746,0.0002547728466752,15.0
27,Li7,"(n,Xt)",0.0175928895599806,2.7086868875321783e-05,15.0
37,Li7,"(n,Xt)",0.0155351420818368,2.063470108271271e-05,25.0
37,Li6,"(n,Xt)",0.132325796018182,0.0001887918570417,25.0
40,Li7,"(n,Xt)",0.0648379501195077,0.0001257346085586,25.0
40,Li6,"(n,Xt)",1.0357079816927215,0.0010345830236067,25.0
50,Li6,"(n,Xt)",1.0257260010670013,0.0011825800518131,50.0
50,Li7,"(n,Xt)",0.0424849302340282,8.139802495986625e-05,50.0
47,Li6,"(n,Xt)",0.1713041866485168,0.0003309702485506,50.0
47,Li7,"(n,Xt)",0.0103815411177942,1.437421310297914e-05,50.0
60,Li6,"(n,Xt)",1.01427143234265,0.0012432198821095,75.0
60,Li7,"(n,Xt)",0.0208712979948034,3.683904255101307e-05,75.0
57,Li6,"(n,Xt)",0.1988620435124083,0.0004348950003954,75.0
57,Li7,"(n,Xt)",0.0052032537977289,7.258113682515753e-06,75.0
70,Li6,"(n,Xt)",1.0014970346162986,0.0017809645823371,99.99
70,Li7,"(n,Xt)",8.212715926729038e-06,1.6300840459148523e-08,99.99
67,Li6,"(n,Xt)",0.219992785786159,0.0001381752331335,99.99
67,Li7,"(n,Xt)",2.0858084348943617e-06,2.8837231328069155e-09,99.99
