cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.9330967816915064,0.0008008575382681,0.01
10,Li7,"(n,Xt)",0.0971812292414671,0.0002029975193691,0.01
6,Li6,"(n,Xt)",0.0527191417406654,4.934208423234459e-05,0.01
6,Li7,"(n,Xt)",0.0241866274851529,3.756949664601521e-05,0.01
20,Li6,"(n,Xt)",0.9751944123658288,0.0007683221613947,7.5
20,Li7,"(n,Xt)",0.09201643681194,0.0001838289044786,7.5
17,Li6,"(n,Xt)",0.0842442533499791,0.0001404117035147,7.5
17,Li7,"(n,Xt)",0.0230005798843147,3.575027789928312e-05,7.5
30,Li6,"(n,Xt)",0.9858431090079722,0.0010641535175555,15.0
30,Li7,"(n,Xt)",0.0868471724839338,0.0001722534028832,15.0
27,Li6,"(n,Xt)",0.1034432600341683,0.0002310914227586,15.0
27,Li7,"(n,Xt)",0.0218105658562825,3.249489495257486e-05,15.0
37,Li7,"(n,Xt)",0.0202180890298155,2.888496518407541e-05,25.0
37,Li6,"(n,Xt)",0.1225529043999998,0.0002505868948464,25.0
40,Li7,"(n,Xt)",0.0799735437716468,0.0001623405268673,25.0
40,Li6,"(n,Xt)",0.9885173523673728,0.0005913585671106,25.0
50,Li6,"(n,Xt)",0.9842650652717548,0.0008718437620904,50.0
50,Li7,"(n,Xt)",0.0631953797630949,0.0001282659572131,50.0
47,Li6,"(n,Xt)",0.1550154594103666,0.0002145189566967,50.0
47,Li7,"(n,Xt)",0.0162037048322083,2.0312312319354824e-05,50.0
60,Li6,"(n,Xt)",0.974536333201774,0.0006707445482822,75.0
60,Li7,"(n,Xt)",0.0467871651927875,9.757329610008168e-05,75.0
57,Li6,"(n,Xt)",0.1790192041751008,0.0003104546458254,75.0
57,Li7,"(n,Xt)",0.0121654481403718,1.624384419217674e-05,75.0
70,Li6,"(n,Xt)",0.9656059642970618,0.0010511720754595,99.99
70,Li7,"(n,Xt)",0.0307406911622247,6.068768570232917e-05,99.99
67,Li6,"(n,Xt)",0.1979750739230503,0.0003280906126706,99.99
67,Li7,"(n,Xt)",0.008108434889999,1.0857439516317383e-05,99.99
