cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.906731832161088,0.001438254029598,0.01
10,Li7,"(n,Xt)",0.1109849733673971,0.0002280782024994,0.01
6,Li6,"(n,Xt)",0.0927088841013932,0.0002524963977069,0.01
6,Li7,"(n,Xt)",0.0361951264651259,4.554428266647501e-05,0.01
20,Li6,"(n,Xt)",0.9067318321610884,0.0014382540295809,7.5
20,Li7,"(n,Xt)",0.1109849733673973,0.0002280782024986,7.5
17,Li6,"(n,Xt)",0.0927088841013939,0.0002524963977073,7.5
17,Li7,"(n,Xt)",0.0361951264651259,4.5544282665946e-05,7.5
30,Li6,"(n,Xt)",0.9067318321610796,0.0014382540296066,15.0
30,Li7,"(n,Xt)",0.1109849733673974,0.0002280782024973,15.0
27,Li6,"(n,Xt)",0.0927088841013943,0.0002524963977073,15.0
27,Li7,"(n,Xt)",0.0361951264651259,4.554428266647501e-05,15.0
37,Li7,"(n,Xt)",0.0361951264651259,4.55442826662105e-05,25.0
37,Li6,"(n,Xt)",0.0927088841013946,0.0002524963977073,25.0
40,Li7,"(n,Xt)",0.1109849733673971,0.0002280782024977,25.0
40,Li6,"(n,Xt)",0.9067318321610898,0.0014382540295851,25.0
50,Li6,"(n,Xt)",0.9067318321610788,0.0014382540295937,50.0
50,Li7,"(n,Xt)",0.1109849733673971,0.0002280782024977,50.0
47,Li6,"(n,Xt)",0.0927088841013931,0.0002524963977061,50.0
47,Li7,"(n,Xt)",0.0361951264651259,4.554428266673951e-05,50.0
60,Li6,"(n,Xt)",0.9067318321610855,0.0014382540295937,75.0
60,Li7,"(n,Xt)",0.1109849733673974,0.0002280782024981,75.0
57,Li6,"(n,Xt)",0.0927088841013945,0.0002524963977069,75.0
57,Li7,"(n,Xt)",0.0361951264651259,4.554428266647501e-05,75.0
70,Li6,"(n,Xt)",0.9067318321610848,0.0014382540296023,99.99
70,Li7,"(n,Xt)",0.1109849733673973,0.0002280782024977,99.99
67,Li6,"(n,Xt)",0.092708884101394,0.0002524963977076,99.99
67,Li7,"(n,Xt)",0.0361951264651259,4.5544282665946e-05,99.99
